trying PPS source "/dev/pps0"
found PPS source "/dev/pps0"
ok, found 1 source(s), now start fetching data...
source 0 - assert 1763344937.000011159, sequence: 898 - clear  0.000000000, sequence: 0
source 0 - assert 1763344938.000011660, sequence: 899 - clear  0.000000000, sequence: 0
source 0 - assert 1763344939.000008030, sequence: 900 - clear  0.000000000, sequence: 0
source 0 - assert 1763344940.000009843, sequence: 901 - clear  0.000000000, sequence: 0
source 0 - assert 1763344941.000007987, sequence: 902 - clear  0.000000000, sequence: 0
source 0 - assert 1763344942.000009364, sequence: 903 - clear  0.000000000, sequence: 0
source 0 - assert 1763344943.000008960, sequence: 904 - clear  0.000000000, sequence: 0
source 0 - assert 1763344944.000010278, sequence: 905 - clear  0.000000000, sequence: 0
source 0 - assert 1763344945.000008573, sequence: 906 - clear  0.000000000, sequence: 0
source 0 - assert 1763344946.000005332, sequence: 907 - clear  0.000000000, sequence: 0
source 0 - assert 1763344947.000004818, sequence: 908 - clear  0.000000000, sequence: 0
source 0 - assert 1763344948.000012780, sequence: 909 - clear  0.000000000, sequence: 0
source 0 - assert 1763344949.000010930, sequence: 910 - clear  0.000000000, sequence: 0
source 0 - assert 1763344950.000007512, sequence: 911 - clear  0.000000000, sequence: 0
source 0 - assert 1763344951.000006326, sequence: 912 - clear  0.000000000, sequence: 0
source 0 - assert 1763344952.000004857, sequence: 913 - clear  0.000000000, sequence: 0
source 0 - assert 1763344953.000011600, sequence: 914 - clear  0.000000000, sequence: 0
source 0 - assert 1763344954.000006854, sequence: 915 - clear  0.000000000, sequence: 0
source 0 - assert 1763344955.000007821, sequence: 916 - clear  0.000000000, sequence: 0
source 0 - assert 1763344956.000007266, sequence: 917 - clear  0.000000000, sequence: 0
source 0 - assert 1763344957.000004052, sequence: 918 - clear  0.000000000, sequence: 0
source 0 - assert 1763344958.000010267, sequence: 919 - clear  0.000000000, sequence: 0
source 0 - assert 1763344959.000006385, sequence: 920 - clear  0.000000000, sequence: 0
source 0 - assert 1763344960.000008421, sequence: 921 - clear  0.000000000, sequence: 0
source 0 - assert 1763344961.000003925, sequence: 922 - clear  0.000000000, sequence: 0
source 0 - assert 1763344962.000006389, sequence: 923 - clear  0.000000000, sequence: 0
source 0 - assert 1763344963.000012783, sequence: 924 - clear  0.000000000, sequence: 0
source 0 - assert 1763344964.000006616, sequence: 925 - clear  0.000000000, sequence: 0
source 0 - assert 1763344965.000004782, sequence: 926 - clear  0.000000000, sequence: 0
source 0 - assert 1763344966.000005473, sequence: 927 - clear  0.000000000, sequence: 0
source 0 - assert 1763344967.000010025, sequence: 928 - clear  0.000000000, sequence: 0
source 0 - assert 1763344968.000009826, sequence: 929 - clear  0.000000000, sequence: 0
source 0 - assert 1763344969.000006637, sequence: 930 - clear  0.000000000, sequence: 0
source 0 - assert 1763344970.000007946, sequence: 931 - clear  0.000000000, sequence: 0
source 0 - assert 1763344971.000006933, sequence: 932 - clear  0.000000000, sequence: 0
source 0 - assert 1763344972.000002930, sequence: 933 - clear  0.000000000, sequence: 0
source 0 - assert 1763344973.000008523, sequence: 934 - clear  0.000000000, sequence: 0
source 0 - assert 1763344974.000009513, sequence: 935 - clear  0.000000000, sequence: 0
source 0 - assert 1763344975.000006406, sequence: 936 - clear  0.000000000, sequence: 0
source 0 - assert 1763344976.000007286, sequence: 937 - clear  0.000000000, sequence: 0
source 0 - assert 1763344977.000009530, sequence: 938 - clear  0.000000000, sequence: 0
source 0 - assert 1763344978.000008910, sequence: 939 - clear  0.000000000, sequence: 0
source 0 - assert 1763344979.000013620, sequence: 940 - clear  0.000000000, sequence: 0
source 0 - assert 1763344980.000006803, sequence: 941 - clear  0.000000000, sequence: 0
source 0 - assert 1763344981.000011168, sequence: 942 - clear  0.000000000, sequence: 0
source 0 - assert 1763344982.000006440, sequence: 943 - clear  0.000000000, sequence: 0
source 0 - assert 1763344983.000009325, sequence: 944 - clear  0.000000000, sequence: 0
source 0 - assert 1763344984.000010377, sequence: 945 - clear  0.000000000, sequence: 0
source 0 - assert 1763344985.000004990, sequence: 946 - clear  0.000000000, sequence: 0
source 0 - assert 1763344986.000008016, sequence: 947 - clear  0.000000000, sequence: 0
source 0 - assert 1763344987.000009604, sequence: 948 - clear  0.000000000, sequence: 0
source 0 - assert 1763344988.000009193, sequence: 949 - clear  0.000000000, sequence: 0
source 0 - assert 1763344989.000010268, sequence: 950 - clear  0.000000000, sequence: 0
source 0 - assert 1763344990.000004144, sequence: 951 - clear  0.000000000, sequence: 0
source 0 - assert 1763344991.000007934, sequence: 952 - clear  0.000000000, sequence: 0
source 0 - assert 1763344992.000009401, sequence: 953 - clear  0.000000000, sequence: 0
source 0 - assert 1763344993.000008906, sequence: 954 - clear  0.000000000, sequence: 0
source 0 - assert 1763344994.000005739, sequence: 955 - clear  0.000000000, sequence: 0
source 0 - assert 1763344995.000007151, sequence: 956 - clear  0.000000000, sequence: 0
source 0 - assert 1763344996.000008797, sequence: 957 - clear  0.000000000, sequence: 0
source 0 - assert 1763344997.000005024, sequence: 958 - clear  0.000000000, sequence: 0
source 0 - assert 1763344998.000007017, sequence: 959 - clear  0.000000000, sequence: 0
source 0 - assert 1763344999.000010997, sequence: 960 - clear  0.000000000, sequence: 0
source 0 - assert 1763345000.000010534, sequence: 961 - clear  0.000000000, sequence: 0
source 0 - assert 1763345001.000010635, sequence: 962 - clear  0.000000000, sequence: 0
source 0 - assert 1763345002.000006931, sequence: 963 - clear  0.000000000, sequence: 0
source 0 - assert 1763345003.000010809, sequence: 964 - clear  0.000000000, sequence: 0
source 0 - assert 1763345004.000010711, sequence: 965 - clear  0.000000000, sequence: 0
source 0 - assert 1763345005.000006805, sequence: 966 - clear  0.000000000, sequence: 0
source 0 - assert 1763345006.000008793, sequence: 967 - clear  0.000000000, sequence: 0
source 0 - assert 1763345007.000008986, sequence: 968 - clear  0.000000000, sequence: 0
source 0 - assert 1763345008.000009256, sequence: 969 - clear  0.000000000, sequence: 0
source 0 - assert 1763345009.000006743, sequence: 970 - clear  0.000000000, sequence: 0
source 0 - assert 1763345010.000010574, sequence: 971 - clear  0.000000000, sequence: 0
source 0 - assert 1763345011.000008688, sequence: 972 - clear  0.000000000, sequence: 0
