ptp4l[26290.493]: selected /dev/ptp0 as PTP clock
ptp4l[26290.499]: port 1 (eth0): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[26290.502]: port 0 (/var/run/ptp4l): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[26290.504]: port 0 (/var/run/ptp4lro): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[26290.506]: timeguard: registered, proxy_id=0x6479b78b88191ad0

ptp4l[26290.507]: TG_CMD_SET_TIME InvokeCommand result: 0x0

ptp4l[26296.033]: port 1 (eth0): new foreign master 641c10.fffe.f12579-1
ptp4l[26296.534]: selected local clock 000000.fffe.049f06 as best master
ptp4l[26296.536]: TEE: InvokeCommand returned 0x0

ptp4l[26296.538]: TEE: InvokeCommand returned 0x0

ptp4l[26296.538]: TEE: DECIDE OK -> decided_state=4 (ps_out=4)

ptp4l[26299.875]: selected best master clock 641c10.fffe.f12579
ptp4l[26299.877]: TEE: InvokeCommand returned 0x0

ptp4l[26299.879]: TEE: InvokeCommand returned 0x0

ptp4l[26299.879]: TEE: DECIDE OK -> decided_state=9 (ps_out=9)

ptp4l[26299.881]: port 1 (eth0): LISTENING to UNCALIBRATED on RS_SLAVE
ptp4l[26370.283]: master offset    2261095 s2 freq +105206 path delay   -117419
ptp4l[26371.286]: master offset    2363319 s2 freq +885758 path delay   -117419
ptp4l[26372.287]: master offset    1071016 s2 freq +302451 path delay   -117419
ptp4l[26373.286]: master offset   -8454041 s2 freq -8901301 path delay     54578
ptp4l[26374.280]: master offset      20966 s2 freq -2962506 path delay     54578
ptp4l[26375.282]: master offset    2807244 s2 freq -169939 path delay     54578
ptp4l[26376.288]: master offset    2752024 s2 freq +617014 path delay     81558
ptp4l[26377.291]: master offset   10512002 s2 freq +9202600 path delay     81558
ptp4l[26378.298]: master offset     742502 s2 freq +2586700 path delay    136685
ptp4l[26379.290]: master offset   -2089527 s2 freq  -22578 path delay    136685
ptp4l[26380.284]: master offset   -2260964 s2 freq -820873 path delay    105483
ptp4l[26381.283]: master offset   -1598754 s2 freq -836952 path delay     65538
ptp4l[26382.288]: master offset    3006888 s2 freq +3289063 path delay     -1565
ptp4l[26383.289]: master offset    -656463 s2 freq +527779 path delay     -1565
ptp4l[26384.287]: master offset   -1428199 s2 freq -440896 path delay     41613
ptp4l[26385.284]: master offset   -9875251 s2 freq -9316408 path delay    -36712
ptp4l[26386.278]: master offset   -2079005 s2 freq -4482737 path delay  -3833894
ptp4l[26387.278]: master offset    1054854 s2 freq -1972580 path delay  -2759390
ptp4l[26388.283]: master offset    1729991 s2 freq -980986 path delay  -1646241
ptp4l[26389.287]: master offset    1569578 s2 freq -622402 path delay   -694988
ptp4l[26390.288]: master offset    1523710 s2 freq -197397 path delay   -218590
ptp4l[26391.291]: master offset    1527808 s2 freq +263814 path delay   -218590
ptp4l[26392.296]: master offset    6980943 s2 freq +6175292 path delay  -1646241
ptp4l[26393.296]: master offset     377683 s2 freq +1666315 path delay  -1646241
ptp4l[26394.288]: master offset   -1512137 s2 freq -110200 path delay  -1646241
ptp4l[26395.277]: master offset  -43742607 s2 freq -32767999 path delay   -694988
ptp4l[26396.256]: master offset   -2791861 s2 freq -1843566 path delay   -694988
ptp4l[26397.275]: master offset    9137625 s2 freq +9248362 path delay   -694988
ptp4l[26398.295]: master offset   -1071180 s2 freq +1780845 path delay   -218590
ptp4l[26399.294]: master offset   -3253597 s2 freq -722926 path delay    -58977
ptp4l[26400.289]: master offset   -2719031 s2 freq -1164440 path delay    -82364
ptp4l[26401.280]: master offset  -35642293 s2 freq -32767999 path delay    150130
ptp4l[26402.264]: master offset    5315449 s2 freq +6054331 path delay    150130
ptp4l[26403.275]: master offset   -1212515 s2 freq +1121002 path delay    506458
ptp4l[26404.290]: master offset   -2476743 s2 freq -506981 path delay    506458
ptp4l[26405.284]: master offset  -44256591 s2 freq -32767999 path delay   1021973
ptp4l[26406.264]: master offset   -2440320 s2 freq -1213580 path delay    150130
ptp4l[26407.281]: master offset    8844448 s2 freq +9339092 path delay    150130
ptp4l[26408.298]: master offset   -7620152 s2 freq -4472174 path delay   1021973
ptp4l[26409.293]: master offset   -2554755 s2 freq -1692823 path delay    150130
ptp4l[26410.290]: master offset   -5398914 s2 freq -5303408 path delay   -101265
ptp4l[26411.289]: master offset    -352895 s2 freq -1877063 path delay   -168470
ptp4l[26412.295]: master offset    3162920 s2 freq +1532883 path delay  -2118479
ptp4l[26413.295]: master offset     -84706 s2 freq -765867 path delay   -799878
ptp4l[26414.292]: master offset     133487 s2 freq -573086 path delay   -461984
ptp4l[26415.290]: master offset     495686 s2 freq -170841 path delay   -461984
ptp4l[26416.290]: master offset   -2053205 s2 freq -2571026 path delay   -168470
ptp4l[26417.289]: master offset      74626 s2 freq -1059156 path delay   -114524
ptp4l[26418.288]: master offset   -6475639 s2 freq -7587034 path delay     38080
ptp4l[26419.287]: master offset     949039 s2 freq -2105047 path delay     38080
ptp4l[26420.290]: master offset    2891830 s2 freq +122455 path delay     38080
ptp4l[26421.294]: master offset    8188535 s2 freq +6286710 path delay     56500
