trying PPS source "/dev/pps0"
found PPS source "/dev/pps0"
ok, found 1 source(s), now start fetching data...
source 0 - assert 1763416912.000009932, sequence: 19771 - clear  0.000000000, sequence: 0
source 0 - assert 1763416913.000007461, sequence: 19772 - clear  0.000000000, sequence: 0
source 0 - assert 1763416914.000002655, sequence: 19773 - clear  0.000000000, sequence: 0
source 0 - assert 1763416915.000002371, sequence: 19774 - clear  0.000000000, sequence: 0
source 0 - assert 1763416916.000007689, sequence: 19775 - clear  0.000000000, sequence: 0
source 0 - assert 1763416917.000010249, sequence: 19776 - clear  0.000000000, sequence: 0
source 0 - assert 1763416918.000009514, sequence: 19777 - clear  0.000000000, sequence: 0
source 0 - assert 1763416919.000006977, sequence: 19778 - clear  0.000000000, sequence: 0
source 0 - assert 1763416920.000007248, sequence: 19779 - clear  0.000000000, sequence: 0
source 0 - assert 1763416921.000003732, sequence: 19780 - clear  0.000000000, sequence: 0
source 0 - assert 1763416922.000009636, sequence: 19781 - clear  0.000000000, sequence: 0
source 0 - assert 1763416923.000008108, sequence: 19782 - clear  0.000000000, sequence: 0
source 0 - assert 1763416924.000005583, sequence: 19783 - clear  0.000000000, sequence: 0
source 0 - assert 1763416925.000005706, sequence: 19784 - clear  0.000000000, sequence: 0
source 0 - assert 1763416926.000007243, sequence: 19785 - clear  0.000000000, sequence: 0
source 0 - assert 1763416927.000007833, sequence: 19786 - clear  0.000000000, sequence: 0
source 0 - assert 1763416928.000003910, sequence: 19787 - clear  0.000000000, sequence: 0
source 0 - assert 1763416929.000010981, sequence: 19788 - clear  0.000000000, sequence: 0
source 0 - assert 1763416930.000006232, sequence: 19789 - clear  0.000000000, sequence: 0
source 0 - assert 1763416931.000005371, sequence: 19790 - clear  0.000000000, sequence: 0
source 0 - assert 1763416932.000006387, sequence: 19791 - clear  0.000000000, sequence: 0
source 0 - assert 1763416933.000005221, sequence: 19792 - clear  0.000000000, sequence: 0
source 0 - assert 1763416934.000009543, sequence: 19793 - clear  0.000000000, sequence: 0
source 0 - assert 1763416935.000007869, sequence: 19794 - clear  0.000000000, sequence: 0
source 0 - assert 1763416936.000005524, sequence: 19795 - clear  0.000000000, sequence: 0
source 0 - assert 1763416937.000005580, sequence: 19796 - clear  0.000000000, sequence: 0
source 0 - assert 1763416938.000006294, sequence: 19797 - clear  0.000000000, sequence: 0
source 0 - assert 1763416939.000006622, sequence: 19798 - clear  0.000000000, sequence: 0
source 0 - assert 1763416940.000009632, sequence: 19799 - clear  0.000000000, sequence: 0
source 0 - assert 1763416941.000006643, sequence: 19800 - clear  0.000000000, sequence: 0
source 0 - assert 1763416942.000004625, sequence: 19801 - clear  0.000000000, sequence: 0
source 0 - assert 1763416943.000005118, sequence: 19802 - clear  0.000000000, sequence: 0
source 0 - assert 1763416944.000007818, sequence: 19803 - clear  0.000000000, sequence: 0
source 0 - assert 1763416945.000010001, sequence: 19804 - clear  0.000000000, sequence: 0
source 0 - assert 1763416946.000006391, sequence: 19805 - clear  0.000000000, sequence: 0
source 0 - assert 1763416947.000010436, sequence: 19806 - clear  0.000000000, sequence: 0
source 0 - assert 1763416948.000008208, sequence: 19807 - clear  0.000000000, sequence: 0
source 0 - assert 1763416949.000009807, sequence: 19808 - clear  0.000000000, sequence: 0
source 0 - assert 1763416950.000006468, sequence: 19809 - clear  0.000000000, sequence: 0
source 0 - assert 1763416951.000009194, sequence: 19810 - clear  0.000000000, sequence: 0
source 0 - assert 1763416952.000004856, sequence: 19811 - clear  0.000000000, sequence: 0
source 0 - assert 1763416953.000004879, sequence: 19812 - clear  0.000000000, sequence: 0
source 0 - assert 1763416954.000003588, sequence: 19813 - clear  0.000000000, sequence: 0
source 0 - assert 1763416955.000005448, sequence: 19814 - clear  0.000000000, sequence: 0
source 0 - assert 1763416956.000007666, sequence: 19815 - clear  0.000000000, sequence: 0
source 0 - assert 1763416957.000007424, sequence: 19816 - clear  0.000000000, sequence: 0
source 0 - assert 1763416958.000006083, sequence: 19817 - clear  0.000000000, sequence: 0
source 0 - assert 1763416959.000007712, sequence: 19818 - clear  0.000000000, sequence: 0
source 0 - assert 1763416960.000005099, sequence: 19819 - clear  0.000000000, sequence: 0
source 0 - assert 1763416961.000006588, sequence: 19820 - clear  0.000000000, sequence: 0
source 0 - assert 1763416962.000006950, sequence: 19821 - clear  0.000000000, sequence: 0
source 0 - assert 1763416963.000007333, sequence: 19822 - clear  0.000000000, sequence: 0
source 0 - assert 1763416964.000007752, sequence: 19823 - clear  0.000000000, sequence: 0
source 0 - assert 1763416965.000009242, sequence: 19824 - clear  0.000000000, sequence: 0
source 0 - assert 1763416966.000005487, sequence: 19825 - clear  0.000000000, sequence: 0
source 0 - assert 1763416967.000008731, sequence: 19826 - clear  0.000000000, sequence: 0
source 0 - assert 1763416968.000007455, sequence: 19827 - clear  0.000000000, sequence: 0
source 0 - assert 1763416969.000007015, sequence: 19828 - clear  0.000000000, sequence: 0
source 0 - assert 1763416970.000006851, sequence: 19829 - clear  0.000000000, sequence: 0
source 0 - assert 1763416971.000007302, sequence: 19830 - clear  0.000000000, sequence: 0
source 0 - assert 1763416972.000005923, sequence: 19831 - clear  0.000000000, sequence: 0
source 0 - assert 1763416973.000007782, sequence: 19832 - clear  0.000000000, sequence: 0
source 0 - assert 1763416974.000002456, sequence: 19833 - clear  0.000000000, sequence: 0
source 0 - assert 1763416975.000010825, sequence: 19834 - clear  0.000000000, sequence: 0
source 0 - assert 1763416976.000008955, sequence: 19835 - clear  0.000000000, sequence: 0
source 0 - assert 1763416977.000012032, sequence: 19836 - clear  0.000000000, sequence: 0
source 0 - assert 1763416978.000007396, sequence: 19837 - clear  0.000000000, sequence: 0
source 0 - assert 1763416979.000006824, sequence: 19838 - clear  0.000000000, sequence: 0
source 0 - assert 1763416980.000002512, sequence: 19839 - clear  0.000000000, sequence: 0
source 0 - assert 1763416981.000003960, sequence: 19840 - clear  0.000000000, sequence: 0
source 0 - assert 1763416982.000007284, sequence: 19841 - clear  0.000000000, sequence: 0
source 0 - assert 1763416983.000007041, sequence: 19842 - clear  0.000000000, sequence: 0
source 0 - assert 1763416984.000008966, sequence: 19843 - clear  0.000000000, sequence: 0
source 0 - assert 1763416985.000006459, sequence: 19844 - clear  0.000000000, sequence: 0
source 0 - assert 1763416986.000005925, sequence: 19845 - clear  0.000000000, sequence: 0
source 0 - assert 1763416987.000008412, sequence: 19846 - clear  0.000000000, sequence: 0
source 0 - assert 1763416988.000005275, sequence: 19847 - clear  0.000000000, sequence: 0
source 0 - assert 1763416989.000009910, sequence: 19848 - clear  0.000000000, sequence: 0
source 0 - assert 1763416990.000004840, sequence: 19849 - clear  0.000000000, sequence: 0
source 0 - assert 1763416991.000006075, sequence: 19850 - clear  0.000000000, sequence: 0
source 0 - assert 1763416992.000009005, sequence: 19851 - clear  0.000000000, sequence: 0
source 0 - assert 1763416993.000005328, sequence: 19852 - clear  0.000000000, sequence: 0
source 0 - assert 1763416994.000004296, sequence: 19853 - clear  0.000000000, sequence: 0
