trying PPS source "/dev/pps0"
found PPS source "/dev/pps0"
ok, found 1 source(s), now start fetching data...
source 0 - assert 1763415093.000007477, sequence: 17952 - clear  0.000000000, sequence: 0
source 0 - assert 1763415094.000007420, sequence: 17953 - clear  0.000000000, sequence: 0
source 0 - assert 1763415095.000004915, sequence: 17954 - clear  0.000000000, sequence: 0
source 0 - assert 1763415096.000006908, sequence: 17955 - clear  0.000000000, sequence: 0
source 0 - assert 1763415097.000008364, sequence: 17956 - clear  0.000000000, sequence: 0
source 0 - assert 1763415098.000008994, sequence: 17957 - clear  0.000000000, sequence: 0
source 0 - assert 1763415099.000005613, sequence: 17958 - clear  0.000000000, sequence: 0
source 0 - assert 1763415100.000002492, sequence: 17959 - clear  0.000000000, sequence: 0
source 0 - assert 1763415101.000006536, sequence: 17960 - clear  0.000000000, sequence: 0
source 0 - assert 1763415102.000010203, sequence: 17961 - clear  0.000000000, sequence: 0
source 0 - assert 1763415103.000006661, sequence: 17962 - clear  0.000000000, sequence: 0
source 0 - assert 1763415104.000010864, sequence: 17963 - clear  0.000000000, sequence: 0
source 0 - assert 1763415105.000006533, sequence: 17964 - clear  0.000000000, sequence: 0
source 0 - assert 1763415106.000005703, sequence: 17965 - clear  0.000000000, sequence: 0
source 0 - assert 1763415107.000008489, sequence: 17966 - clear  0.000000000, sequence: 0
source 0 - assert 1763415108.000007081, sequence: 17967 - clear  0.000000000, sequence: 0
source 0 - assert 1763415109.000010007, sequence: 17968 - clear  0.000000000, sequence: 0
source 0 - assert 1763415110.000004887, sequence: 17969 - clear  0.000000000, sequence: 0
source 0 - assert 1763415111.000007378, sequence: 17970 - clear  0.000000000, sequence: 0
source 0 - assert 1763415112.000011454, sequence: 17971 - clear  0.000000000, sequence: 0
source 0 - assert 1763415113.000004018, sequence: 17972 - clear  0.000000000, sequence: 0
source 0 - assert 1763415114.000008571, sequence: 17973 - clear  0.000000000, sequence: 0
source 0 - assert 1763415115.000008621, sequence: 17974 - clear  0.000000000, sequence: 0
source 0 - assert 1763415116.000006376, sequence: 17975 - clear  0.000000000, sequence: 0
source 0 - assert 1763415117.000008461, sequence: 17976 - clear  0.000000000, sequence: 0
source 0 - assert 1763415118.000007751, sequence: 17977 - clear  0.000000000, sequence: 0
source 0 - assert 1763415119.000008077, sequence: 17978 - clear  0.000000000, sequence: 0
source 0 - assert 1763415120.000009337, sequence: 17979 - clear  0.000000000, sequence: 0
source 0 - assert 1763415121.000007036, sequence: 17980 - clear  0.000000000, sequence: 0
source 0 - assert 1763415122.000011072, sequence: 17981 - clear  0.000000000, sequence: 0
source 0 - assert 1763415123.000008257, sequence: 17982 - clear  0.000000000, sequence: 0
source 0 - assert 1763415124.000006056, sequence: 17983 - clear  0.000000000, sequence: 0
source 0 - assert 1763415125.000008638, sequence: 17984 - clear  0.000000000, sequence: 0
