ptp4l[477021.390]: selected /dev/ptp0 as PTP clock
ptp4l[477021.394]: port 1 (eth0): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[477021.394]: port 0 (/var/run/ptp/ptp4l): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[477021.395]: port 0 (/var/run/ptp/ptp4lro): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[477028.219]: port 1 (eth0): new foreign master 641c10.fffe.f12579-1
ptp4l[477028.284]: selected local clock 000000.fffe.049f06 as best master
ptp4l[477032.052]: selected best master clock 641c10.fffe.f12579
ptp4l[477032.053]: port 1 (eth0): LISTENING to UNCALIBRATED on RS_SLAVE
ptp4l[477033.968]: master offset -560399077 s0 freq  -81049 path delay  16321515
ptp4l[477034.927]: master offset -597873918 s1 freq -32767999 path delay  12043433
ptp4l[477035.958]: master offset   35093398 s2 freq +2325399 path delay  12043433
ptp4l[477035.959]: port 1 (eth0): UNCALIBRATED to SLAVE on MASTER_CLOCK_SELECTED
ptp4l[477037.059]: master offset   10395724 s2 freq -11844256 path delay   7765352
ptp4l[477038.158]: master offset   23975832 s2 freq +4854570 path delay   4085935
ptp4l[477039.259]: master offset   18878985 s2 freq +6950472 path delay   4085935
ptp4l[477040.359]: master offset   14070770 s2 freq +7805953 path delay   1455822
ptp4l[477041.454]: master offset    2726745 s2 freq +683159 path delay   2566263
ptp4l[477042.480]: master offset    1941349 s2 freq +715786 path delay   2566263
ptp4l[477043.497]: master offset   -6565606 s2 freq -7208764 path delay   1455822
ptp4l[477044.504]: master offset     680964 s2 freq -1931876 path delay   1455822
ptp4l[477045.510]: master offset  -16009973 s2 freq -18418524 path delay    931170
ptp4l[477046.503]: master offset   -4706006 s2 freq -11917549 path delay    406519
ptp4l[477047.512]: master offset    7682190 s2 freq -941154 path delay    406519
ptp4l[477048.520]: master offset   -7115105 s2 freq -13433792 path delay    361911
ptp4l[477049.516]: master offset    4863323 s2 freq -3589896 path delay     22856
ptp4l[477050.520]: master offset   -2745450 s2 freq -9739672 path delay   -881618
ptp4l[477051.518]: master offset   -1563955 s2 freq -9381812 path delay   -881618
ptp4l[477052.518]: master offset    8334475 s2 freq  +47431 path delay  -1273578
ptp4l[477053.519]: master offset  -12008576 s2 freq -17795277 path delay  -1273578
ptp4l[477054.506]: master offset  -23108684 s2 freq -32497958 path delay  -1273578
ptp4l[477055.495]: master offset   18693610 s2 freq +2371731 path delay  -1530619
ptp4l[477056.522]: master offset   16226402 s2 freq +5512606 path delay  -1530619
ptp4l[477057.530]: master offset  -25490680 s2 freq -31336555 path delay  -1273578
ptp4l[477058.494]: master offset  -67882827 s2 freq -32767999 path delay   -601403
ptp4l[477059.443]: master offset  -57037515 s2 freq -32767999 path delay   -858444
ptp4l[477060.441]: master offset  -27612684 s2 freq -32767999 path delay  -2261920
ptp4l[477061.474]: master offset   -2750610 s2 freq -16243689 path delay  -5062676
ptp4l[477062.511]: master offset   12660758 s2 freq -1657504 path delay  -6850567
ptp4l[477063.534]: master offset     -39331 s2 freq -10559366 path delay  -4401980
ptp4l[477064.533]: master offset   11205010 s2 freq +673176 path delay  -4401980
ptp4l[477065.530]: master offset   -5289791 s2 freq -12460122 path delay  -4401980
ptp4l[477066.518]: master offset    9212252 s2 freq +454983 path delay  -7128109
ptp4l[477067.518]: master offset    8657412 s2 freq +2663819 path delay  -7128109
ptp4l[477068.518]: master offset   -2452146 s2 freq -5848515 path delay  -3393818
ptp4l[477069.515]: master offset  -12322412 s2 freq -16454425 path delay   -802237
ptp4l[477070.508]: master offset    5428290 s2 freq -2400447 path delay   -802237
ptp4l[477071.517]: master offset    7701704 s2 freq +1501454 path delay   -752851
ptp4l[477072.523]: master offset  -10649747 s2 freq -14539486 path delay   -446666
ptp4l[477073.514]: master offset    4865957 s2 freq -2218706 path delay   -446666
ptp4l[477074.517]: master offset  -14451632 s2 freq -20076508 path delay   -435387
ptp4l[477075.508]: master offset    6268193 s2 freq -3692172 path delay   -435387
ptp4l[477076.519]: master offset   10097793 s2 freq +2017886 path delay   -557637
ptp4l[477077.528]: master offset    7958109 s2 freq +2907540 path delay   -557637
ptp4l[477078.528]: master offset    4773554 s2 freq +2110417 path delay   -435387
ptp4l[477079.524]: master offset    1383037 s2 freq +151966 path delay   -128321
ptp4l[477080.520]: master offset      90125 s2 freq -726034 path delay   -128321
ptp4l[477081.517]: master offset  -14353628 s2 freq -15142750 path delay     96747
ptp4l[477082.506]: master offset  -12154324 s2 freq -17249534 path delay     96747
ptp4l[477083.507]: master offset    5666013 s2 freq -3075495 path delay     22471
ptp4l[477084.519]: master offset    8708668 s2 freq +1666964 path delay     22471
ptp4l[477085.527]: master offset   -2777691 s2 freq -7206794 path delay     51446
ptp4l[477086.524]: master offset    4468574 s2 freq -793837 path delay     51446
ptp4l[477087.522]: master offset  -10114357 s2 freq -14036195 path delay   -110140
ptp4l[477088.514]: master offset    5751443 s2 freq -1204702 path delay   -463749
ptp4l[477089.520]: master offset    6889192 s2 freq +1658479 path delay   -472721
ptp4l[477090.525]: master offset    5136805 s2 freq +1972850 path delay   -472721
ptp4l[477091.523]: master offset  -15444438 s2 freq -17067351 path delay   -231638
ptp4l[477092.510]: master offset    2299176 s2 freq -3957069 path delay   -231638
ptp4l[477093.512]: master offset  -39646508 s2 freq -32767999 path delay     24282
ptp4l[477094.482]: master offset  -19678788 s2 freq -25245280 path delay     24282
ptp4l[477095.495]: master offset   11715205 s2 freq +245077 path delay   -231638
ptp4l[477096.525]: master offset   11395655 s2 freq +3440088 path delay   -231638
ptp4l[477097.537]: master offset    2023357 s2 freq -2513513 path delay    -91799
ptp4l[477098.535]: master offset    4474936 s2 freq +545073 path delay    -91799
ptp4l[477099.527]: master offset  -14064577 s2 freq -16651959 path delay    120385
ptp4l[477100.513]: master offset    3685708 s2 freq -3121048 path delay    120385
ptp4l[477101.518]: master offset   -9933159 s2 freq -15634202 path delay    120385
ptp4l[477102.515]: master offset    7808360 s2 freq -872631 path delay    120385
ptp4l[477103.525]: master offset    8743565 s2 freq +2405082 path delay    -26541
ptp4l[477104.530]: master offset      57394 s2 freq -3658019 path delay    -26541
ptp4l[477105.528]: master offset    2954479 s2 freq -743716 path delay    -26541
