trying PPS source "/dev/pps0"
found PPS source "/dev/pps0"
ok, found 1 source(s), now start fetching data...
source 0 - assert 1763362072.000300878, sequence: 102932 - clear  0.000000000, sequence: 0
source 0 - assert 1763362073.002387073, sequence: 102933 - clear  0.000000000, sequence: 0
source 0 - assert 1763362074.004990917, sequence: 102934 - clear  0.000000000, sequence: 0
source 0 - assert 1763362075.007572600, sequence: 102935 - clear  0.000000000, sequence: 0
source 0 - assert 1763362076.009971623, sequence: 102936 - clear  0.000000000, sequence: 0
source 0 - assert 1763362077.012198884, sequence: 102937 - clear  0.000000000, sequence: 0
source 0 - assert 1763362078.012131862, sequence: 102938 - clear  0.000000000, sequence: 0
source 0 - assert 1763362079.001130541, sequence: 102939 - clear  0.000000000, sequence: 0
source 0 - assert 1763362079.996197008, sequence: 102940 - clear  0.000000000, sequence: 0
source 0 - assert 1763362080.998194144, sequence: 102941 - clear  0.000000000, sequence: 0
source 0 - assert 1763362082.004345925, sequence: 102942 - clear  0.000000000, sequence: 0
source 0 - assert 1763362083.007332104, sequence: 102943 - clear  0.000000000, sequence: 0
source 0 - assert 1763362084.010377999, sequence: 102944 - clear  0.000000000, sequence: 0
source 0 - assert 1763362085.004240670, sequence: 102945 - clear  0.000000000, sequence: 0
source 0 - assert 1763362086.003928769, sequence: 102946 - clear  0.000000000, sequence: 0
source 0 - assert 1763362087.023462531, sequence: 102947 - clear  0.000000000, sequence: 0
source 0 - assert 1763362088.033793293, sequence: 102948 - clear  0.000000000, sequence: 0
source 0 - assert 1763362089.024954916, sequence: 102949 - clear  0.000000000, sequence: 0
source 0 - assert 1763362090.020147389, sequence: 102950 - clear  0.000000000, sequence: 0
source 0 - assert 1763362091.020374394, sequence: 102951 - clear  0.000000000, sequence: 0
source 0 - assert 1763362092.026348647, sequence: 102952 - clear  0.000000000, sequence: 0
source 0 - assert 1763362093.031259996, sequence: 102953 - clear  0.000000000, sequence: 0
source 0 - assert 1763362094.025493948, sequence: 102954 - clear  0.000000000, sequence: 0
source 0 - assert 1763362095.022065145, sequence: 102955 - clear  0.000000000, sequence: 0
source 0 - assert 1763362096.026558606, sequence: 102956 - clear  0.000000000, sequence: 0
source 0 - assert 1763362097.031014222, sequence: 102957 - clear  0.000000000, sequence: 0
source 0 - assert 1763362098.036148730, sequence: 102958 - clear  0.000000000, sequence: 0
source 0 - assert 1763362099.034316029, sequence: 102959 - clear  0.000000000, sequence: 0
source 0 - assert 1763362100.021395688, sequence: 102960 - clear  0.000000000, sequence: 0
source 0 - assert 1763362101.033214206, sequence: 102961 - clear  0.000000000, sequence: 0
source 0 - assert 1763362102.055204830, sequence: 102962 - clear  0.000000000, sequence: 0
source 0 - assert 1763362103.044114142, sequence: 102963 - clear  0.000000000, sequence: 0
source 0 - assert 1763362104.036359184, sequence: 102964 - clear  0.000000000, sequence: 0
source 0 - assert 1763362105.028122465, sequence: 102965 - clear  0.000000000, sequence: 0
source 0 - assert 1763362106.044343447, sequence: 102966 - clear  0.000000000, sequence: 0
source 0 - assert 1763362107.048043251, sequence: 102967 - clear  0.000000000, sequence: 0
source 0 - assert 1763362108.042150836, sequence: 102968 - clear  0.000000000, sequence: 0
source 0 - assert 1763362109.038372640, sequence: 102969 - clear  0.000000000, sequence: 0
