trying PPS source "/dev/pps0"
found PPS source "/dev/pps0"
ok, found 1 source(s), now start fetching data...
source 0 - assert 1763360071.000008585, sequence: 16032 - clear  0.000000000, sequence: 0
source 0 - assert 1763360072.000004008, sequence: 16033 - clear  0.000000000, sequence: 0
source 0 - assert 1763360073.000006462, sequence: 16034 - clear  0.000000000, sequence: 0
source 0 - assert 1763360074.000007429, sequence: 16035 - clear  0.000000000, sequence: 0
source 0 - assert 1763360075.000005338, sequence: 16036 - clear  0.000000000, sequence: 0
source 0 - assert 1763360076.000007820, sequence: 16037 - clear  0.000000000, sequence: 0
source 0 - assert 1763360077.000009707, sequence: 16038 - clear  0.000000000, sequence: 0
source 0 - assert 1763360078.000009231, sequence: 16039 - clear  0.000000000, sequence: 0
source 0 - assert 1763360079.000002096, sequence: 16040 - clear  0.000000000, sequence: 0
source 0 - assert 1763360080.000004052, sequence: 16041 - clear  0.000000000, sequence: 0
source 0 - assert 1763360081.000003350, sequence: 16042 - clear  0.000000000, sequence: 0
source 0 - assert 1763360082.000009311, sequence: 16043 - clear  0.000000000, sequence: 0
source 0 - assert 1763360083.000008469, sequence: 16044 - clear  0.000000000, sequence: 0
source 0 - assert 1763360084.000000727, sequence: 16045 - clear  0.000000000, sequence: 0
source 0 - assert 1763360085.000005117, sequence: 16046 - clear  0.000000000, sequence: 0
source 0 - assert 1763360086.000006025, sequence: 16047 - clear  0.000000000, sequence: 0
source 0 - assert 1763360087.000009324, sequence: 16048 - clear  0.000000000, sequence: 0
source 0 - assert 1763360088.000002607, sequence: 16049 - clear  0.000000000, sequence: 0
source 0 - assert 1763360089.000002257, sequence: 16050 - clear  0.000000000, sequence: 0
source 0 - assert 1763360090.000002706, sequence: 16051 - clear  0.000000000, sequence: 0
source 0 - assert 1763360091.000007129, sequence: 16052 - clear  0.000000000, sequence: 0
source 0 - assert 1763360092.000011047, sequence: 16053 - clear  0.000000000, sequence: 0
source 0 - assert 1763360093.000007499, sequence: 16054 - clear  0.000000000, sequence: 0
source 0 - assert 1763360094.000004078, sequence: 16055 - clear  0.000000000, sequence: 0
source 0 - assert 1763360095.000002851, sequence: 16056 - clear  0.000000000, sequence: 0
source 0 - assert 1763360096.000007110, sequence: 16057 - clear  0.000000000, sequence: 0
source 0 - assert 1763360097.000009317, sequence: 16058 - clear  0.000000000, sequence: 0
source 0 - assert 1763360098.000006553, sequence: 16059 - clear  0.000000000, sequence: 0
source 0 - assert 1763360099.000006090, sequence: 16060 - clear  0.000000000, sequence: 0
source 0 - assert 1763360100.000003356, sequence: 16061 - clear  0.000000000, sequence: 0
source 0 - assert 1763360101.000003674, sequence: 16062 - clear  0.000000000, sequence: 0
source 0 - assert 1763360102.000008131, sequence: 16063 - clear  0.000000000, sequence: 0
source 0 - assert 1763360103.000006041, sequence: 16064 - clear  0.000000000, sequence: 0
source 0 - assert 1763360104.000010528, sequence: 16065 - clear  0.000000000, sequence: 0
source 0 - assert 1763360105.000006456, sequence: 16066 - clear  0.000000000, sequence: 0
