trying PPS source "/dev/pps0"
found PPS source "/dev/pps0"
ok, found 1 source(s), now start fetching data...
source 0 - assert 1763355121.000010845, sequence: 96015 - clear  0.000000000, sequence: 0
source 0 - assert 1763355122.001702453, sequence: 96016 - clear  0.000000000, sequence: 0
source 0 - assert 1763355123.004214358, sequence: 96017 - clear  0.000000000, sequence: 0
source 0 - assert 1763355124.006821803, sequence: 96018 - clear  0.000000000, sequence: 0
source 0 - assert 1763355125.009271537, sequence: 96019 - clear  0.000000000, sequence: 0
source 0 - assert 1763355126.011548785, sequence: 96020 - clear  0.000000000, sequence: 0
source 0 - assert 1763355127.014706054, sequence: 96021 - clear  0.000000000, sequence: 0
source 0 - assert 1763355128.005988546, sequence: 96022 - clear  0.000000000, sequence: 0
source 0 - assert 1763355128.987544985, sequence: 96023 - clear  0.000000000, sequence: 0
source 0 - assert 1763355129.991913941, sequence: 96024 - clear  0.000000000, sequence: 0
source 0 - assert 1763355131.010091368, sequence: 96025 - clear  0.000000000, sequence: 0
source 0 - assert 1763355132.034554333, sequence: 96026 - clear  0.000000000, sequence: 0
source 0 - assert 1763355133.045563133, sequence: 96027 - clear  0.000000000, sequence: 0
source 0 - assert 1763355134.020799626, sequence: 96028 - clear  0.000000000, sequence: 0
source 0 - assert 1763355134.996153447, sequence: 96029 - clear  0.000000000, sequence: 0
source 0 - assert 1763355136.013772875, sequence: 96030 - clear  0.000000000, sequence: 0
source 0 - assert 1763355137.047582277, sequence: 96031 - clear  0.000000000, sequence: 0
source 0 - assert 1763355138.064530065, sequence: 96032 - clear  0.000000000, sequence: 0
source 0 - assert 1763355139.045133309, sequence: 96033 - clear  0.000000000, sequence: 0
source 0 - assert 1763355140.031787928, sequence: 96034 - clear  0.000000000, sequence: 0
source 0 - assert 1763355141.034914540, sequence: 96035 - clear  0.000000000, sequence: 0
source 0 - assert 1763355142.053830274, sequence: 96036 - clear  0.000000000, sequence: 0
source 0 - assert 1763355143.077424219, sequence: 96037 - clear  0.000000000, sequence: 0
source 0 - assert 1763355144.075316198, sequence: 96038 - clear  0.000000000, sequence: 0
source 0 - assert 1763355145.051053538, sequence: 96039 - clear  0.000000000, sequence: 0
source 0 - assert 1763355146.030900713, sequence: 96040 - clear  0.000000000, sequence: 0
source 0 - assert 1763355147.051565959, sequence: 96041 - clear  0.000000000, sequence: 0
source 0 - assert 1763355148.085244094, sequence: 96042 - clear  0.000000000, sequence: 0
source 0 - assert 1763355149.100006491, sequence: 96043 - clear  0.000000000, sequence: 0
