ptp4l[557184.124]: selected /dev/ptp0 as PTP clock
ptp4l[557184.134]: port 1 (eth0): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[557184.138]: port 0 (/var/run/ptp4l): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[557184.143]: port 0 (/var/run/ptp4lro): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[557184.192]: timeguard: registered, proxy_id=0xf7bf961cc9322461

ptp4l[557184.194]: TG_CMD_SET_TIME InvokeCommand result: 0x0

ptp4l[557190.684]: port 1 (eth0): new foreign master 641c10.fffe.f12579-1
ptp4l[557191.514]: selected local clock 000000.fffe.049f06 as best master
ptp4l[557191.515]: TEE: InvokeCommand returned 0x0

ptp4l[557191.517]: TEE: InvokeCommand returned 0x0

ptp4l[557191.517]: TEE: DECIDE OK -> decided_state=4 (ps_out=4)

ptp4l[557194.700]: selected best master clock 641c10.fffe.f12579
ptp4l[557194.701]: TEE: InvokeCommand returned 0x0

ptp4l[557194.703]: TEE: InvokeCommand returned 0x0

ptp4l[557194.704]: TEE: DECIDE OK -> decided_state=9 (ps_out=9)

ptp4l[557194.706]: port 1 (eth0): LISTENING to UNCALIBRATED on RS_SLAVE
ptp4l[557301.702]: master offset   -2417627 s2 freq -1004663 path delay   -385162
ptp4l[557302.701]: master offset    3608692 s2 freq +4296368 path delay   -385162
ptp4l[557303.704]: master offset    -742295 s2 freq +1027989 path delay   -385162
ptp4l[557304.704]: master offset    1904125 s2 freq +3451720 path delay   -385162
ptp4l[557305.704]: master offset    -143009 s2 freq +1975824 path delay    126278
ptp4l[557306.705]: master offset    -109816 s2 freq +1966114 path delay     15729
ptp4l[557307.706]: master offset    -850693 s2 freq +1192292 path delay    402835
ptp4l[557308.699]: master offset   -2141818 s2 freq -354041 path delay    402835
ptp4l[557309.706]: master offset    3521117 s2 freq +4666349 path delay    267092
ptp4l[557310.708]: master offset     673731 s2 freq +2875298 path delay    267092
ptp4l[557311.709]: master offset   -2329470 s2 freq  +74216 path delay    267092
ptp4l[557312.705]: master offset   -1098547 s2 freq +606298 path delay    267092
ptp4l[557313.705]: master offset    2473210 s2 freq +3848491 path delay    267092
ptp4l[557314.706]: master offset   -1487541 s2 freq +629703 path delay    267092
ptp4l[557315.707]: master offset    2612129 s2 freq +4283111 path delay   -571963
ptp4l[557316.709]: master offset   -1750693 s2 freq +703927 path delay   -571963
ptp4l[557317.703]: master offset   -4764587 s2 freq -2835174 path delay   -571963
ptp4l[557318.701]: master offset    4629816 s2 freq +5129852 path delay   -703246
ptp4l[557319.706]: master offset    1401831 s2 freq +3290812 path delay   -703246
ptp4l[557320.708]: master offset   -2072976 s2 freq +236555 path delay   -703246
ptp4l[557321.706]: master offset    -337660 s2 freq +1349978 path delay   -781905
ptp4l[557322.706]: master offset    2152400 s2 freq +3738740 path delay   -703246
ptp4l[557323.706]: master offset   -1697492 s2 freq +534568 path delay   -703246
ptp4l[557324.707]: master offset    1737228 s2 freq +3460040 path delay   -781905
ptp4l[557325.707]: master offset   -2949591 s2 freq -705610 path delay   -674087
ptp4l[557326.705]: master offset   -2358308 s2 freq -999205 path delay   -674087
ptp4l[557327.704]: master offset    4422465 s2 freq +5074076 path delay   -687336
ptp4l[557328.707]: master offset   -1486748 s2 freq +491602 path delay    -19117
ptp4l[557329.708]: master offset    2567728 s2 freq +4100054 path delay   -686010
ptp4l[557330.709]: master offset   -1654931 s2 freq +647713 path delay   -686010
ptp4l[557331.707]: master offset    -618104 s2 freq +1188061 path delay   -760109
ptp4l[557332.706]: master offset    -232615 s2 freq +1388119 path delay   -579971
ptp4l[557333.702]: master offset   -1156884 s2 freq +394065 path delay    -93216
ptp4l[557334.706]: master offset     669331 s2 freq +1873215 path delay   -280364
ptp4l[557335.707]: master offset     705254 s2 freq +2109937 path delay   -280364
ptp4l[557336.709]: master offset     250582 s2 freq +1866842 path delay    -23992
ptp4l[557337.709]: master offset    -316673 s2 freq +1374761 path delay    263874
ptp4l[557338.708]: master offset   -1790642 s2 freq -194210 path delay    263874
ptp4l[557339.708]: master offset     310945 s2 freq +1370185 path delay    263874
ptp4l[557340.711]: master offset     867867 s2 freq +2020390 path delay    263874
ptp4l[557341.712]: master offset    3030720 s2 freq +4443603 path delay    -23992
ptp4l[557342.714]: master offset   -1592600 s2 freq +729499 path delay    146539
ptp4l[557343.707]: master offset   -6389756 s2 freq -4545437 path delay    146539
ptp4l[557344.707]: master offset    5625640 s2 freq +5553033 path delay    146539
ptp4l[557345.717]: master offset   12387259 s2 freq +14002344 path delay   -296461
ptp4l[557346.725]: master offset    3223045 s2 freq +8554307 path delay   -296461
ptp4l[557347.720]: master offset   -3332838 s2 freq +2965338 path delay   -296461
ptp4l[557348.711]: master offset   -6053779 s2 freq -755455 path delay    213902
ptp4l[557349.704]: master offset   -5408266 s2 freq -1926075 path delay    213902
ptp4l[557350.704]: master offset   -1546098 s2 freq +313613 path delay    213902
ptp4l[557351.707]: master offset      77809 s2 freq +1473690 path delay    213902
ptp4l[557352.712]: master offset     517472 s2 freq +1936696 path delay    213902
ptp4l[557353.713]: master offset    1153874 s2 freq +2728340 path delay   -453149
ptp4l[557354.716]: master offset     679388 s2 freq +2600016 path delay   -831384
ptp4l[557355.712]: master offset   -3673152 s2 freq -1548708 path delay   -331492
ptp4l[557356.709]: master offset    2291943 s2 freq +3314442 path delay   -331492
ptp4l[557357.711]: master offset   -1129736 s2 freq +580346 path delay   -331492
ptp4l[557358.708]: master offset    3997871 s2 freq +5369032 path delay   -974115
ptp4l[557359.713]: master offset   -1500902 s2 freq +1069620 path delay   -974115
ptp4l[557360.712]: master offset    -869664 s2 freq +1250588 path delay   -974115
ptp4l[557361.706]: master offset    -555827 s2 freq +1303525 path delay   -873422
ptp4l[557362.709]: master offset   -2089655 s2 freq -397051 path delay   -736696
ptp4l[557363.711]: master offset    3332632 s2 freq +4398340 path delay   -778733
ptp4l[557364.712]: master offset   -1174809 s2 freq +890688 path delay   -778733
ptp4l[557365.713]: master offset     -26142 s2 freq +1686913 path delay   -704098
ptp4l[557366.713]: master offset    -417336 s2 freq +1287876 path delay   -104190
ptp4l[557367.713]: master offset   -1790492 s2 freq -210481 path delay   -104190
ptp4l[557368.713]: master offset    2326980 s2 freq +3369844 path delay   -104190
ptp4l[557369.714]: master offset   -1105752 s2 freq +635206 path delay   -104190
ptp4l[557370.714]: master offset     893340 s2 freq +2302572 path delay   -104190
ptp4l[557371.715]: master offset     303604 s2 freq +1980838 path delay    -66773
ptp4l[557372.716]: master offset   -1764758 s2 freq   +3557 path delay    -66773
ptp4l[557373.714]: master offset    2131276 s2 freq +3370164 path delay    -66773
ptp4l[557374.714]: master offset   -1301683 s2 freq +576588 path delay    -66773
ptp4l[557375.715]: master offset    1396411 s2 freq +2884177 path delay   -561191
ptp4l[557376.715]: master offset   -1574100 s2 freq +332589 path delay   -561191
ptp4l[557377.714]: master offset    2235697 s2 freq +3670156 path delay   -805904
ptp4l[557378.714]: master offset   -1496179 s2 freq +608989 path delay   -805904
ptp4l[557379.715]: master offset     586204 s2 freq +2242518 path delay   -851756
ptp4l[557380.715]: master offset   -1755290 s2 freq  +76886 path delay   -851756
ptp4l[557381.715]: master offset    2100021 s2 freq +3405610 path delay   -882731
ptp4l[557382.715]: master offset     573716 s2 freq +2509311 path delay   -882731
