trying PPS source "/dev/pps0"
found PPS source "/dev/pps0"
ok, found 1 source(s), now start fetching data...
source 0 - assert 1763362072.000011679, sequence: 18033 - clear  0.000000000, sequence: 0
source 0 - assert 1763362073.000008106, sequence: 18034 - clear  0.000000000, sequence: 0
source 0 - assert 1763362074.000006055, sequence: 18035 - clear  0.000000000, sequence: 0
source 0 - assert 1763362075.000005962, sequence: 18036 - clear  0.000000000, sequence: 0
source 0 - assert 1763362076.000006355, sequence: 18037 - clear  0.000000000, sequence: 0
source 0 - assert 1763362077.000009070, sequence: 18038 - clear  0.000000000, sequence: 0
source 0 - assert 1763362078.000010270, sequence: 18039 - clear  0.000000000, sequence: 0
source 0 - assert 1763362079.000006051, sequence: 18040 - clear  0.000000000, sequence: 0
source 0 - assert 1763362080.000007546, sequence: 18041 - clear  0.000000000, sequence: 0
source 0 - assert 1763362081.000005564, sequence: 18042 - clear  0.000000000, sequence: 0
source 0 - assert 1763362082.000004901, sequence: 18043 - clear  0.000000000, sequence: 0
source 0 - assert 1763362083.000009186, sequence: 18044 - clear  0.000000000, sequence: 0
source 0 - assert 1763362084.000003190, sequence: 18045 - clear  0.000000000, sequence: 0
source 0 - assert 1763362085.000002855, sequence: 18046 - clear  0.000000000, sequence: 0
source 0 - assert 1763362086.000010396, sequence: 18047 - clear  0.000000000, sequence: 0
source 0 - assert 1763362087.000006686, sequence: 18048 - clear  0.000000000, sequence: 0
source 0 - assert 1763362088.000007571, sequence: 18049 - clear  0.000000000, sequence: 0
source 0 - assert 1763362089.000009102, sequence: 18050 - clear  0.000000000, sequence: 0
source 0 - assert 1763362090.000005711, sequence: 18051 - clear  0.000000000, sequence: 0
source 0 - assert 1763362091.000008010, sequence: 18052 - clear  0.000000000, sequence: 0
source 0 - assert 1763362092.000007692, sequence: 18053 - clear  0.000000000, sequence: 0
source 0 - assert 1763362093.000010358, sequence: 18054 - clear  0.000000000, sequence: 0
source 0 - assert 1763362094.000008910, sequence: 18055 - clear  0.000000000, sequence: 0
source 0 - assert 1763362095.000003617, sequence: 18056 - clear  0.000000000, sequence: 0
source 0 - assert 1763362096.000004437, sequence: 18057 - clear  0.000000000, sequence: 0
source 0 - assert 1763362097.000009477, sequence: 18058 - clear  0.000000000, sequence: 0
source 0 - assert 1763362098.000007391, sequence: 18059 - clear  0.000000000, sequence: 0
source 0 - assert 1763362099.000007386, sequence: 18060 - clear  0.000000000, sequence: 0
source 0 - assert 1763362100.000005231, sequence: 18061 - clear  0.000000000, sequence: 0
source 0 - assert 1763362101.000010769, sequence: 18062 - clear  0.000000000, sequence: 0
source 0 - assert 1763362102.000005425, sequence: 18063 - clear  0.000000000, sequence: 0
source 0 - assert 1763362103.000008265, sequence: 18064 - clear  0.000000000, sequence: 0
source 0 - assert 1763362104.000006721, sequence: 18065 - clear  0.000000000, sequence: 0
source 0 - assert 1763362105.000005684, sequence: 18066 - clear  0.000000000, sequence: 0
source 0 - assert 1763362106.000005424, sequence: 18067 - clear  0.000000000, sequence: 0
source 0 - assert 1763362107.000011340, sequence: 18068 - clear  0.000000000, sequence: 0
source 0 - assert 1763362108.000009433, sequence: 18069 - clear  0.000000000, sequence: 0
source 0 - assert 1763362109.000007560, sequence: 18070 - clear  0.000000000, sequence: 0
source 0 - assert 1763362110.000005264, sequence: 18071 - clear  0.000000000, sequence: 0
source 0 - assert 1763362111.000005598, sequence: 18072 - clear  0.000000000, sequence: 0
source 0 - assert 1763362112.000004635, sequence: 18073 - clear  0.000000000, sequence: 0
source 0 - assert 1763362113.000010468, sequence: 18074 - clear  0.000000000, sequence: 0
source 0 - assert 1763362114.000009152, sequence: 18075 - clear  0.000000000, sequence: 0
source 0 - assert 1763362115.000004302, sequence: 18076 - clear  0.000000000, sequence: 0
source 0 - assert 1763362116.000005417, sequence: 18077 - clear  0.000000000, sequence: 0
source 0 - assert 1763362117.000007631, sequence: 18078 - clear  0.000000000, sequence: 0
source 0 - assert 1763362118.000008297, sequence: 18079 - clear  0.000000000, sequence: 0
source 0 - assert 1763362119.000008604, sequence: 18080 - clear  0.000000000, sequence: 0
source 0 - assert 1763362120.000002572, sequence: 18081 - clear  0.000000000, sequence: 0
