trying PPS source "/dev/pps0"
found PPS source "/dev/pps0"
ok, found 1 source(s), now start fetching data...
source 0 - assert 1763355121.000011771, sequence: 11082 - clear  0.000000000, sequence: 0
source 0 - assert 1763355122.000009085, sequence: 11083 - clear  0.000000000, sequence: 0
source 0 - assert 1763355123.000007744, sequence: 11084 - clear  0.000000000, sequence: 0
source 0 - assert 1763355124.000006889, sequence: 11085 - clear  0.000000000, sequence: 0
source 0 - assert 1763355125.000008290, sequence: 11086 - clear  0.000000000, sequence: 0
source 0 - assert 1763355126.000008241, sequence: 11087 - clear  0.000000000, sequence: 0
source 0 - assert 1763355127.000011554, sequence: 11088 - clear  0.000000000, sequence: 0
source 0 - assert 1763355128.000008346, sequence: 11089 - clear  0.000000000, sequence: 0
source 0 - assert 1763355129.000007193, sequence: 11090 - clear  0.000000000, sequence: 0
source 0 - assert 1763355130.000006940, sequence: 11091 - clear  0.000000000, sequence: 0
source 0 - assert 1763355131.000004538, sequence: 11092 - clear  0.000000000, sequence: 0
source 0 - assert 1763355132.000010396, sequence: 11093 - clear  0.000000000, sequence: 0
source 0 - assert 1763355133.000006782, sequence: 11094 - clear  0.000000000, sequence: 0
source 0 - assert 1763355134.000008386, sequence: 11095 - clear  0.000000000, sequence: 0
source 0 - assert 1763355135.000008541, sequence: 11096 - clear  0.000000000, sequence: 0
source 0 - assert 1763355136.000005600, sequence: 11097 - clear  0.000000000, sequence: 0
source 0 - assert 1763355137.000012096, sequence: 11098 - clear  0.000000000, sequence: 0
source 0 - assert 1763355138.000008228, sequence: 11099 - clear  0.000000000, sequence: 0
source 0 - assert 1763355139.000008236, sequence: 11100 - clear  0.000000000, sequence: 0
source 0 - assert 1763355140.000008792, sequence: 11101 - clear  0.000000000, sequence: 0
source 0 - assert 1763355141.000007997, sequence: 11102 - clear  0.000000000, sequence: 0
source 0 - assert 1763355142.000010659, sequence: 11103 - clear  0.000000000, sequence: 0
source 0 - assert 1763355143.000010955, sequence: 11104 - clear  0.000000000, sequence: 0
source 0 - assert 1763355144.000011891, sequence: 11105 - clear  0.000000000, sequence: 0
source 0 - assert 1763355145.000007750, sequence: 11106 - clear  0.000000000, sequence: 0
source 0 - assert 1763355146.000006910, sequence: 11107 - clear  0.000000000, sequence: 0
source 0 - assert 1763355147.000010474, sequence: 11108 - clear  0.000000000, sequence: 0
source 0 - assert 1763355148.000009624, sequence: 11109 - clear  0.000000000, sequence: 0
source 0 - assert 1763355149.000008515, sequence: 11110 - clear  0.000000000, sequence: 0
source 0 - assert 1763355150.000003138, sequence: 11111 - clear  0.000000000, sequence: 0
source 0 - assert 1763355151.000008266, sequence: 11112 - clear  0.000000000, sequence: 0
source 0 - assert 1763355152.000009432, sequence: 11113 - clear  0.000000000, sequence: 0
source 0 - assert 1763355153.000004345, sequence: 11114 - clear  0.000000000, sequence: 0
source 0 - assert 1763355154.000009898, sequence: 11115 - clear  0.000000000, sequence: 0
source 0 - assert 1763355155.000007710, sequence: 11116 - clear  0.000000000, sequence: 0
source 0 - assert 1763355156.000005874, sequence: 11117 - clear  0.000000000, sequence: 0
source 0 - assert 1763355157.000007065, sequence: 11118 - clear  0.000000000, sequence: 0
source 0 - assert 1763355158.000007982, sequence: 11119 - clear  0.000000000, sequence: 0
source 0 - assert 1763355159.000008780, sequence: 11120 - clear  0.000000000, sequence: 0
source 0 - assert 1763355160.000011195, sequence: 11121 - clear  0.000000000, sequence: 0
source 0 - assert 1763355161.000007546, sequence: 11122 - clear  0.000000000, sequence: 0
source 0 - assert 1763355162.000009147, sequence: 11123 - clear  0.000000000, sequence: 0
source 0 - assert 1763355163.000009277, sequence: 11124 - clear  0.000000000, sequence: 0
source 0 - assert 1763355164.000006625, sequence: 11125 - clear  0.000000000, sequence: 0
source 0 - assert 1763355165.000008293, sequence: 11126 - clear  0.000000000, sequence: 0
source 0 - assert 1763355166.000004648, sequence: 11127 - clear  0.000000000, sequence: 0
source 0 - assert 1763355167.000008991, sequence: 11128 - clear  0.000000000, sequence: 0
source 0 - assert 1763355168.000009955, sequence: 11129 - clear  0.000000000, sequence: 0
source 0 - assert 1763355169.000007224, sequence: 11130 - clear  0.000000000, sequence: 0
source 0 - assert 1763355170.000006298, sequence: 11131 - clear  0.000000000, sequence: 0
source 0 - assert 1763355171.000006058, sequence: 11132 - clear  0.000000000, sequence: 0
source 0 - assert 1763355172.000010350, sequence: 11133 - clear  0.000000000, sequence: 0
source 0 - assert 1763355173.000007258, sequence: 11134 - clear  0.000000000, sequence: 0
source 0 - assert 1763355174.000009474, sequence: 11135 - clear  0.000000000, sequence: 0
source 0 - assert 1763355175.000005988, sequence: 11136 - clear  0.000000000, sequence: 0
source 0 - assert 1763355176.000008680, sequence: 11137 - clear  0.000000000, sequence: 0
source 0 - assert 1763355177.000008504, sequence: 11138 - clear  0.000000000, sequence: 0
source 0 - assert 1763355178.000008054, sequence: 11139 - clear  0.000000000, sequence: 0
source 0 - assert 1763355179.000010954, sequence: 11140 - clear  0.000000000, sequence: 0
source 0 - assert 1763355180.000008710, sequence: 11141 - clear  0.000000000, sequence: 0
source 0 - assert 1763355181.000006511, sequence: 11142 - clear  0.000000000, sequence: 0
source 0 - assert 1763355182.000011499, sequence: 11143 - clear  0.000000000, sequence: 0
source 0 - assert 1763355183.000007376, sequence: 11144 - clear  0.000000000, sequence: 0
source 0 - assert 1763355184.000007378, sequence: 11145 - clear  0.000000000, sequence: 0
source 0 - assert 1763355185.000010110, sequence: 11146 - clear  0.000000000, sequence: 0
source 0 - assert 1763355186.000010103, sequence: 11147 - clear  0.000000000, sequence: 0
source 0 - assert 1763355187.000010398, sequence: 11148 - clear  0.000000000, sequence: 0
source 0 - assert 1763355188.000006008, sequence: 11149 - clear  0.000000000, sequence: 0
source 0 - assert 1763355189.000006561, sequence: 11150 - clear  0.000000000, sequence: 0
source 0 - assert 1763355190.000009869, sequence: 11151 - clear  0.000000000, sequence: 0
source 0 - assert 1763355191.000010194, sequence: 11152 - clear  0.000000000, sequence: 0
source 0 - assert 1763355192.000008185, sequence: 11153 - clear  0.000000000, sequence: 0
source 0 - assert 1763355193.000006760, sequence: 11154 - clear  0.000000000, sequence: 0
source 0 - assert 1763355194.000005183, sequence: 11155 - clear  0.000000000, sequence: 0
source 0 - assert 1763355195.000005899, sequence: 11156 - clear  0.000000000, sequence: 0
source 0 - assert 1763355196.000007621, sequence: 11157 - clear  0.000000000, sequence: 0
source 0 - assert 1763355197.000007657, sequence: 11158 - clear  0.000000000, sequence: 0
source 0 - assert 1763355198.000009889, sequence: 11159 - clear  0.000000000, sequence: 0
source 0 - assert 1763355199.000005532, sequence: 11160 - clear  0.000000000, sequence: 0
source 0 - assert 1763355200.000008314, sequence: 11161 - clear  0.000000000, sequence: 0
source 0 - assert 1763355201.000008498, sequence: 11162 - clear  0.000000000, sequence: 0
source 0 - assert 1763355202.000009452, sequence: 11163 - clear  0.000000000, sequence: 0
source 0 - assert 1763355203.000007863, sequence: 11164 - clear  0.000000000, sequence: 0
source 0 - assert 1763355204.000011658, sequence: 11165 - clear  0.000000000, sequence: 0
source 0 - assert 1763355205.000004417, sequence: 11166 - clear  0.000000000, sequence: 0
source 0 - assert 1763355206.000008681, sequence: 11167 - clear  0.000000000, sequence: 0
source 0 - assert 1763355207.000009721, sequence: 11168 - clear  0.000000000, sequence: 0
source 0 - assert 1763355208.000009438, sequence: 11169 - clear  0.000000000, sequence: 0
source 0 - assert 1763355209.000007238, sequence: 11170 - clear  0.000000000, sequence: 0
source 0 - assert 1763355210.000006950, sequence: 11171 - clear  0.000000000, sequence: 0
source 0 - assert 1763355211.000009064, sequence: 11172 - clear  0.000000000, sequence: 0
source 0 - assert 1763355212.000004145, sequence: 11173 - clear  0.000000000, sequence: 0
source 0 - assert 1763355213.000009736, sequence: 11174 - clear  0.000000000, sequence: 0
source 0 - assert 1763355214.000006702, sequence: 11175 - clear  0.000000000, sequence: 0
source 0 - assert 1763355215.000006859, sequence: 11176 - clear  0.000000000, sequence: 0
source 0 - assert 1763355216.000011990, sequence: 11177 - clear  0.000000000, sequence: 0
source 0 - assert 1763355217.000008640, sequence: 11178 - clear  0.000000000, sequence: 0
source 0 - assert 1763355218.000008440, sequence: 11179 - clear  0.000000000, sequence: 0
source 0 - assert 1763355219.000007305, sequence: 11180 - clear  0.000000000, sequence: 0
source 0 - assert 1763355220.000010304, sequence: 11181 - clear  0.000000000, sequence: 0
source 0 - assert 1763355221.000009264, sequence: 11182 - clear  0.000000000, sequence: 0
source 0 - assert 1763355222.000010885, sequence: 11183 - clear  0.000000000, sequence: 0
source 0 - assert 1763355223.000010344, sequence: 11184 - clear  0.000000000, sequence: 0
source 0 - assert 1763355224.000003177, sequence: 11185 - clear  0.000000000, sequence: 0
source 0 - assert 1763355225.000006031, sequence: 11186 - clear  0.000000000, sequence: 0
source 0 - assert 1763355226.000008262, sequence: 11187 - clear  0.000000000, sequence: 0
source 0 - assert 1763355227.000011680, sequence: 11188 - clear  0.000000000, sequence: 0
source 0 - assert 1763355228.000007562, sequence: 11189 - clear  0.000000000, sequence: 0
source 0 - assert 1763355229.000007773, sequence: 11190 - clear  0.000000000, sequence: 0
source 0 - assert 1763355230.000006021, sequence: 11191 - clear  0.000000000, sequence: 0
source 0 - assert 1763355231.000007498, sequence: 11192 - clear  0.000000000, sequence: 0
source 0 - assert 1763355232.000011758, sequence: 11193 - clear  0.000000000, sequence: 0
source 0 - assert 1763355233.000011520, sequence: 11194 - clear  0.000000000, sequence: 0
source 0 - assert 1763355234.000011771, sequence: 11195 - clear  0.000000000, sequence: 0
source 0 - assert 1763355235.000008999, sequence: 11196 - clear  0.000000000, sequence: 0
source 0 - assert 1763355236.000008115, sequence: 11197 - clear  0.000000000, sequence: 0
source 0 - assert 1763355237.000011817, sequence: 11198 - clear  0.000000000, sequence: 0
source 0 - assert 1763355238.000006554, sequence: 11199 - clear  0.000000000, sequence: 0
source 0 - assert 1763355239.000006667, sequence: 11200 - clear  0.000000000, sequence: 0
source 0 - assert 1763355240.000006835, sequence: 11201 - clear  0.000000000, sequence: 0
source 0 - assert 1763355241.000006056, sequence: 11202 - clear  0.000000000, sequence: 0
source 0 - assert 1763355242.000008346, sequence: 11203 - clear  0.000000000, sequence: 0
source 0 - assert 1763355243.000007638, sequence: 11204 - clear  0.000000000, sequence: 0
source 0 - assert 1763355244.000009058, sequence: 11205 - clear  0.000000000, sequence: 0
source 0 - assert 1763355245.000007511, sequence: 11206 - clear  0.000000000, sequence: 0
source 0 - assert 1763355246.000010520, sequence: 11207 - clear  0.000000000, sequence: 0
source 0 - assert 1763355247.000011199, sequence: 11208 - clear  0.000000000, sequence: 0
source 0 - assert 1763355248.000007825, sequence: 11209 - clear  0.000000000, sequence: 0
