ptp4l[14436.168]: selected /dev/ptp0 as PTP clock
ptp4l[14436.174]: port 1 (eth0): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[14436.177]: port 0 (/var/run/ptp4l): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[14436.180]: port 0 (/var/run/ptp4lro): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[14436.182]: timeguard: registered, proxy_id=0x2e54203f07a9a038

ptp4l[14436.183]: TG_CMD_SET_TIME InvokeCommand result: 0x0

ptp4l[14442.467]: selected local clock 000000.fffe.049f06 as best master
ptp4l[14442.469]: TEE: InvokeCommand returned 0x0

ptp4l[14442.471]: TEE: InvokeCommand returned 0x0

ptp4l[14442.471]: TEE: DECIDE OK -> decided_state=4 (ps_out=4)

ptp4l[14442.809]: port 1 (eth0): new foreign master 641c10.fffe.f12579-1
ptp4l[14446.825]: selected best master clock 641c10.fffe.f12579
ptp4l[14446.827]: TEE: InvokeCommand returned 0x0

ptp4l[14446.829]: TEE: InvokeCommand returned 0x0

ptp4l[14446.829]: TEE: DECIDE OK -> decided_state=9 (ps_out=9)

ptp4l[14446.831]: port 1 (eth0): LISTENING to UNCALIBRATED on RS_SLAVE
ptp4l[14556.829]: master offset    -137161 s2 freq +1848118 path delay   -334005
ptp4l[14557.828]: master offset     -94646 s2 freq +1849484 path delay   -334005
ptp4l[14558.829]: master offset   -2041733 s2 freq -125997 path delay   -334005
ptp4l[14559.828]: master offset     524433 s2 freq +1827650 path delay   -872799
ptp4l[14560.830]: master offset     619800 s2 freq +2080346 path delay   -872799
ptp4l[14561.832]: master offset    2385641 s2 freq +4032127 path delay   -801271
ptp4l[14562.828]: master offset   -1712924 s2 freq +649255 path delay   -801271
ptp4l[14563.830]: master offset    -459438 s2 freq +1388864 path delay   -801271
ptp4l[14564.829]: master offset    1674177 s2 freq +3384647 path delay   -556022
ptp4l[14565.832]: master offset   -1863997 s2 freq +348726 path delay   -556022
ptp4l[14566.829]: master offset    2038364 s2 freq +3691888 path delay   -920548
ptp4l[14567.830]: master offset   -1805881 s2 freq +459152 path delay   -920548
ptp4l[14568.831]: master offset    1690171 s2 freq +3413440 path delay   -897749
ptp4l[14569.831]: master offset     160000 s2 freq +2390320 path delay   -897749
ptp4l[14570.830]: master offset   -2333900 s2 freq  -55580 path delay   -897749
ptp4l[14571.831]: master offset    1620949 s2 freq +3199099 path delay   -897749
ptp4l[14572.831]: master offset     290902 s2 freq +2355337 path delay   -828252
ptp4l[14573.832]: master offset   -2155584 s2 freq   -3878 path delay   -828252
ptp4l[14574.830]: master offset    -388081 s2 freq +1116949 path delay   -889952
ptp4l[14575.831]: master offset    2337889 s2 freq +3726495 path delay   -814392
ptp4l[14576.833]: master offset      72631 s2 freq +2162604 path delay   -398278
ptp4l[14577.834]: master offset    -605348 s2 freq +1506414 path delay     -6521
ptp4l[14578.834]: master offset   -2216332 s2 freq -286174 path delay     -6521
ptp4l[14579.833]: master offset    1908975 s2 freq +3174233 path delay   -180555
ptp4l[14580.833]: master offset   -1350570 s2 freq +487381 path delay   -180555
