trying PPS source "/dev/pps0"
found PPS source "/dev/pps0"
ok, found 1 source(s), now start fetching data...
source 0 - assert 1763404974.000660851, sequence: 7798 - clear  0.000000000, sequence: 0
source 0 - assert 1763404975.002858002, sequence: 7799 - clear  0.000000000, sequence: 0
source 0 - assert 1763404976.005462012, sequence: 7800 - clear  0.000000000, sequence: 0
source 0 - assert 1763404977.008021121, sequence: 7801 - clear  0.000000000, sequence: 0
source 0 - assert 1763404978.010371353, sequence: 7802 - clear  0.000000000, sequence: 0
source 0 - assert 1763404979.012580995, sequence: 7803 - clear  0.000000000, sequence: 0
source 0 - assert 1763404980.010298272, sequence: 7804 - clear  0.000000000, sequence: 0
source 0 - assert 1763404981.003466454, sequence: 7805 - clear  0.000000000, sequence: 0
source 0 - assert 1763404982.004067376, sequence: 7806 - clear  0.000000000, sequence: 0
source 0 - assert 1763404983.007485347, sequence: 7807 - clear  0.000000000, sequence: 0
source 0 - assert 1763404984.008392665, sequence: 7808 - clear  0.000000000, sequence: 0
source 0 - assert 1763404985.008469041, sequence: 7809 - clear  0.000000000, sequence: 0
source 0 - assert 1763404986.009517675, sequence: 7810 - clear  0.000000000, sequence: 0
source 0 - assert 1763404987.014666797, sequence: 7811 - clear  0.000000000, sequence: 0
source 0 - assert 1763404988.016016811, sequence: 7812 - clear  0.000000000, sequence: 0
source 0 - assert 1763404989.017217936, sequence: 7813 - clear  0.000000000, sequence: 0
source 0 - assert 1763404990.019827272, sequence: 7814 - clear  0.000000000, sequence: 0
source 0 - assert 1763404991.022322456, sequence: 7815 - clear  0.000000000, sequence: 0
source 0 - assert 1763404992.025457345, sequence: 7816 - clear  0.000000000, sequence: 0
source 0 - assert 1763404993.025699269, sequence: 7817 - clear  0.000000000, sequence: 0
source 0 - assert 1763404994.028038418, sequence: 7818 - clear  0.000000000, sequence: 0
source 0 - assert 1763404995.031976138, sequence: 7819 - clear  0.000000000, sequence: 0
source 0 - assert 1763404996.033043144, sequence: 7820 - clear  0.000000000, sequence: 0
source 0 - assert 1763404997.032799140, sequence: 7821 - clear  0.000000000, sequence: 0
source 0 - assert 1763404998.036520376, sequence: 7822 - clear  0.000000000, sequence: 0
source 0 - assert 1763404999.038560593, sequence: 7823 - clear  0.000000000, sequence: 0
source 0 - assert 1763405000.039597454, sequence: 7824 - clear  0.000000000, sequence: 0
source 0 - assert 1763405001.040096987, sequence: 7825 - clear  0.000000000, sequence: 0
source 0 - assert 1763405002.044352947, sequence: 7826 - clear  0.000000000, sequence: 0
source 0 - assert 1763405003.048439392, sequence: 7827 - clear  0.000000000, sequence: 0
source 0 - assert 1763405004.047398409, sequence: 7828 - clear  0.000000000, sequence: 0
source 0 - assert 1763405005.048092844, sequence: 7829 - clear  0.000000000, sequence: 0
source 0 - assert 1763405006.052093243, sequence: 7830 - clear  0.000000000, sequence: 0
source 0 - assert 1763405007.053449765, sequence: 7831 - clear  0.000000000, sequence: 0
source 0 - assert 1763405008.056532677, sequence: 7832 - clear  0.000000000, sequence: 0
source 0 - assert 1763405009.060643105, sequence: 7833 - clear  0.000000000, sequence: 0
source 0 - assert 1763405010.061522363, sequence: 7834 - clear  0.000000000, sequence: 0
source 0 - assert 1763405011.061282672, sequence: 7835 - clear  0.000000000, sequence: 0
source 0 - assert 1763405012.062353510, sequence: 7836 - clear  0.000000000, sequence: 0
source 0 - assert 1763405013.064521040, sequence: 7837 - clear  0.000000000, sequence: 0
source 0 - assert 1763405014.065901920, sequence: 7838 - clear  0.000000000, sequence: 0
