trying PPS source "/dev/pps0"
found PPS source "/dev/pps0"
ok, found 1 source(s), now start fetching data...
source 0 - assert 1763364370.000007315, sequence: 3118 - clear  0.000000000, sequence: 0
source 0 - assert 1763364371.000006791, sequence: 3119 - clear  0.000000000, sequence: 0
source 0 - assert 1763364372.000004417, sequence: 3120 - clear  0.000000000, sequence: 0
source 0 - assert 1763364373.000005869, sequence: 3121 - clear  0.000000000, sequence: 0
source 0 - assert 1763364374.000006412, sequence: 3122 - clear  0.000000000, sequence: 0
source 0 - assert 1763364375.000009629, sequence: 3123 - clear  0.000000000, sequence: 0
source 0 - assert 1763364376.000007290, sequence: 3124 - clear  0.000000000, sequence: 0
source 0 - assert 1763364377.000003578, sequence: 3125 - clear  0.000000000, sequence: 0
source 0 - assert 1763364378.000008418, sequence: 3126 - clear  0.000000000, sequence: 0
source 0 - assert 1763364379.000005924, sequence: 3127 - clear  0.000000000, sequence: 0
source 0 - assert 1763364380.000005403, sequence: 3128 - clear  0.000000000, sequence: 0
source 0 - assert 1763364381.000011967, sequence: 3129 - clear  0.000000000, sequence: 0
source 0 - assert 1763364382.000007221, sequence: 3130 - clear  0.000000000, sequence: 0
source 0 - assert 1763364383.000009645, sequence: 3131 - clear  0.000000000, sequence: 0
source 0 - assert 1763364384.000008233, sequence: 3132 - clear  0.000000000, sequence: 0
source 0 - assert 1763364385.000008858, sequence: 3133 - clear  0.000000000, sequence: 0
source 0 - assert 1763364386.000010903, sequence: 3134 - clear  0.000000000, sequence: 0
source 0 - assert 1763364387.000004291, sequence: 3135 - clear  0.000000000, sequence: 0
source 0 - assert 1763364388.000008619, sequence: 3136 - clear  0.000000000, sequence: 0
source 0 - assert 1763364389.000007494, sequence: 3137 - clear  0.000000000, sequence: 0
source 0 - assert 1763364390.000006954, sequence: 3138 - clear  0.000000000, sequence: 0
source 0 - assert 1763364391.000010394, sequence: 3139 - clear  0.000000000, sequence: 0
source 0 - assert 1763364392.000008218, sequence: 3140 - clear  0.000000000, sequence: 0
source 0 - assert 1763364393.000004942, sequence: 3141 - clear  0.000000000, sequence: 0
source 0 - assert 1763364394.000007067, sequence: 3142 - clear  0.000000000, sequence: 0
source 0 - assert 1763364395.000010138, sequence: 3143 - clear  0.000000000, sequence: 0
source 0 - assert 1763364396.000004645, sequence: 3144 - clear  0.000000000, sequence: 0
source 0 - assert 1763364397.000011859, sequence: 3145 - clear  0.000000000, sequence: 0
source 0 - assert 1763364398.000005695, sequence: 3146 - clear  0.000000000, sequence: 0
source 0 - assert 1763364399.000010163, sequence: 3147 - clear  0.000000000, sequence: 0
source 0 - assert 1763364400.000010044, sequence: 3148 - clear  0.000000000, sequence: 0
source 0 - assert 1763364401.000008832, sequence: 3149 - clear  0.000000000, sequence: 0
source 0 - assert 1763364402.000007169, sequence: 3150 - clear  0.000000000, sequence: 0
source 0 - assert 1763364403.000008327, sequence: 3151 - clear  0.000000000, sequence: 0
source 0 - assert 1763364404.000008152, sequence: 3152 - clear  0.000000000, sequence: 0
source 0 - assert 1763364405.000009154, sequence: 3153 - clear  0.000000000, sequence: 0
source 0 - assert 1763364406.000008710, sequence: 3154 - clear  0.000000000, sequence: 0
source 0 - assert 1763364407.000004048, sequence: 3155 - clear  0.000000000, sequence: 0
source 0 - assert 1763364408.000009298, sequence: 3156 - clear  0.000000000, sequence: 0
source 0 - assert 1763364409.000006710, sequence: 3157 - clear  0.000000000, sequence: 0
source 0 - assert 1763364410.000004523, sequence: 3158 - clear  0.000000000, sequence: 0
source 0 - assert 1763364411.000006721, sequence: 3159 - clear  0.000000000, sequence: 0
source 0 - assert 1763364412.000004527, sequence: 3160 - clear  0.000000000, sequence: 0
source 0 - assert 1763364413.000006247, sequence: 3161 - clear  0.000000000, sequence: 0
source 0 - assert 1763364414.000008541, sequence: 3162 - clear  0.000000000, sequence: 0
source 0 - assert 1763364415.000008786, sequence: 3163 - clear  0.000000000, sequence: 0
source 0 - assert 1763364416.000005580, sequence: 3164 - clear  0.000000000, sequence: 0
source 0 - assert 1763364417.000006294, sequence: 3165 - clear  0.000000000, sequence: 0
source 0 - assert 1763364418.000004621, sequence: 3166 - clear  0.000000000, sequence: 0
source 0 - assert 1763364419.000009409, sequence: 3167 - clear  0.000000000, sequence: 0
source 0 - assert 1763364420.000006659, sequence: 3168 - clear  0.000000000, sequence: 0
source 0 - assert 1763364421.000007080, sequence: 3169 - clear  0.000000000, sequence: 0
source 0 - assert 1763364422.000008061, sequence: 3170 - clear  0.000000000, sequence: 0
source 0 - assert 1763364423.000008684, sequence: 3171 - clear  0.000000000, sequence: 0
source 0 - assert 1763364424.000006029, sequence: 3172 - clear  0.000000000, sequence: 0
source 0 - assert 1763364425.000008982, sequence: 3173 - clear  0.000000000, sequence: 0
source 0 - assert 1763364426.000007287, sequence: 3174 - clear  0.000000000, sequence: 0
source 0 - assert 1763364427.000007091, sequence: 3175 - clear  0.000000000, sequence: 0
source 0 - assert 1763364428.000006955, sequence: 3176 - clear  0.000000000, sequence: 0
source 0 - assert 1763364429.000009502, sequence: 3177 - clear  0.000000000, sequence: 0
source 0 - assert 1763364430.000009169, sequence: 3178 - clear  0.000000000, sequence: 0
source 0 - assert 1763364431.000008027, sequence: 3179 - clear  0.000000000, sequence: 0
source 0 - assert 1763364432.000008936, sequence: 3180 - clear  0.000000000, sequence: 0
source 0 - assert 1763364433.000006436, sequence: 3181 - clear  0.000000000, sequence: 0
source 0 - assert 1763364434.000004492, sequence: 3182 - clear  0.000000000, sequence: 0
source 0 - assert 1763364435.000003079, sequence: 3183 - clear  0.000000000, sequence: 0
source 0 - assert 1763364436.000007113, sequence: 3184 - clear  0.000000000, sequence: 0
source 0 - assert 1763364437.000005172, sequence: 3185 - clear  0.000000000, sequence: 0
