trying PPS source "/dev/pps0"
found PPS source "/dev/pps0"
ok, found 1 source(s), now start fetching data...
source 0 - assert 1763366246.000010669, sequence: 4994 - clear  0.000000000, sequence: 0
source 0 - assert 1763366247.000003861, sequence: 4995 - clear  0.000000000, sequence: 0
source 0 - assert 1763366248.000002808, sequence: 4996 - clear  0.000000000, sequence: 0
source 0 - assert 1763366249.000005480, sequence: 4997 - clear  0.000000000, sequence: 0
source 0 - assert 1763366250.000003440, sequence: 4998 - clear  0.000000000, sequence: 0
source 0 - assert 1763366251.000010111, sequence: 4999 - clear  0.000000000, sequence: 0
source 0 - assert 1763366252.000007579, sequence: 5000 - clear  0.000000000, sequence: 0
source 0 - assert 1763366253.000004702, sequence: 5001 - clear  0.000000000, sequence: 0
source 0 - assert 1763366254.000010363, sequence: 5002 - clear  0.000000000, sequence: 0
source 0 - assert 1763366255.000005618, sequence: 5003 - clear  0.000000000, sequence: 0
source 0 - assert 1763366256.000001082, sequence: 5004 - clear  0.000000000, sequence: 0
source 0 - assert 1763366257.000009326, sequence: 5005 - clear  0.000000000, sequence: 0
source 0 - assert 1763366258.000003584, sequence: 5006 - clear  0.000000000, sequence: 0
source 0 - assert 1763366259.000007182, sequence: 5007 - clear  0.000000000, sequence: 0
source 0 - assert 1763366260.000009544, sequence: 5008 - clear  0.000000000, sequence: 0
source 0 - assert 1763366261.000004076, sequence: 5009 - clear  0.000000000, sequence: 0
source 0 - assert 1763366262.000011288, sequence: 5010 - clear  0.000000000, sequence: 0
source 0 - assert 1763366263.000004669, sequence: 5011 - clear  0.000000000, sequence: 0
source 0 - assert 1763366264.000007417, sequence: 5012 - clear  0.000000000, sequence: 0
source 0 - assert 1763366265.000008756, sequence: 5013 - clear  0.000000000, sequence: 0
source 0 - assert 1763366266.000007796, sequence: 5014 - clear  0.000000000, sequence: 0
source 0 - assert 1763366267.000007863, sequence: 5015 - clear  0.000000000, sequence: 0
source 0 - assert 1763366268.000010532, sequence: 5016 - clear  0.000000000, sequence: 0
source 0 - assert 1763366269.000007320, sequence: 5017 - clear  0.000000000, sequence: 0
