ptp4l[612165.955]: selected /dev/ptp0 as PTP clock
ptp4l[612165.961]: port 1 (eth0): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[612165.963]: port 0 (/var/run/ptp4l): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[612165.965]: port 0 (/var/run/ptp4lro): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[612166.009]: timeguard: registered, proxy_id=0xeb3a50522cc58585

ptp4l[612166.010]: TG_CMD_SET_TIME InvokeCommand result: 0x0

ptp4l[612171.711]: port 1 (eth0): new foreign master 641c10.fffe.f12579-1
ptp4l[612172.090]: selected local clock 000000.fffe.049f06 as best master
ptp4l[612172.091]: TEE: InvokeCommand returned 0x0

ptp4l[612172.093]: TEE: InvokeCommand returned 0x0

ptp4l[612172.094]: TEE: DECIDE OK -> decided_state=4 (ps_out=4)

ptp4l[612175.725]: selected best master clock 641c10.fffe.f12579
ptp4l[612175.726]: TEE: InvokeCommand returned 0x0

ptp4l[612175.728]: TEE: InvokeCommand returned 0x0

ptp4l[612175.728]: TEE: DECIDE OK -> decided_state=9 (ps_out=9)

ptp4l[612175.730]: port 1 (eth0): LISTENING to UNCALIBRATED on RS_SLAVE
ptp4l[612246.725]: master offset      95255 s2 freq +156545 path delay     -6464
ptp4l[612247.725]: master offset    -126084 s2 freq  -36218 path delay     -6464
ptp4l[612248.725]: master offset      75709 s2 freq +127750 path delay     -6464
ptp4l[612249.726]: master offset    -100930 s2 freq  -26176 path delay     -4382
ptp4l[612250.728]: master offset    -140737 s2 freq  -96262 path delay     -4382
ptp4l[612251.726]: master offset    -109145 s2 freq -106892 path delay     -4382
ptp4l[612252.728]: master offset     -30236 s2 freq  -60726 path delay     -4382
ptp4l[612253.726]: master offset     224516 s2 freq +184955 path delay     -4382
ptp4l[612254.728]: master offset       5534 s2 freq  +33328 path delay     -4382
ptp4l[612255.727]: master offset     254001 s2 freq +283455 path delay     -6472
ptp4l[612256.729]: master offset     -88036 s2 freq  +17618 path delay     -6472
ptp4l[612257.729]: master offset    -175420 s2 freq  -96176 path delay      1257
ptp4l[612258.722]: master offset     292639 s2 freq +319257 path delay     -8772
ptp4l[612259.729]: master offset     -83402 s2 freq  +31007 path delay     -8772
ptp4l[612260.729]: master offset     356128 s2 freq +445517 path delay    -22954
ptp4l[612261.730]: master offset    -121912 s2 freq  +74315 path delay    -22954
ptp4l[612262.730]: master offset    -264785 s2 freq -105131 path delay    -12925
ptp4l[612263.729]: master offset    -223181 s2 freq -142963 path delay     -4917
ptp4l[612264.727]: master offset    1356032 s2 freq +1369296 path delay     -4917
ptp4l[612265.728]: master offset     589388 s2 freq +1009461 path delay     11671
ptp4l[612266.731]: master offset    -479223 s2 freq +117667 path delay     11671
ptp4l[612267.727]: master offset    -659858 s2 freq -206735 path delay     16654
ptp4l[612268.724]: master offset     -43123 s2 freq +212042 path delay     -3607
ptp4l[612269.727]: master offset    -322456 s2 freq  -80227 path delay     19438
ptp4l[612270.728]: master offset     429048 s2 freq +574540 path delay     -1117
ptp4l[612271.730]: master offset    -186113 s2 freq  +88093 path delay     -1117
ptp4l[612272.728]: master offset    -341305 s2 freq -122933 path delay     19449
ptp4l[612273.729]: master offset     268412 s2 freq +384393 path delay     19449
ptp4l[612274.729]: master offset    1233295 s2 freq +1429799 path delay     19449
ptp4l[612275.728]: master offset    -224014 s2 freq +342479 path delay     14285
ptp4l[612276.731]: master offset    -608372 s2 freq -109083 path delay     14285
ptp4l[612277.729]: master offset    -537158 s2 freq -220381 path delay     14285
ptp4l[612278.730]: master offset    -348789 s2 freq -193159 path delay     14285
