trying PPS source "/dev/pps0"
found PPS source "/dev/pps0"
ok, found 1 source(s), now start fetching data...
source 0 - assert 1763361982.000011641, sequence: 150990 - clear  0.000000000, sequence: 0
source 0 - assert 1763361983.000011055, sequence: 150991 - clear  0.000000000, sequence: 0
source 0 - assert 1763361984.000011093, sequence: 150992 - clear  0.000000000, sequence: 0
source 0 - assert 1763361985.000006229, sequence: 150993 - clear  0.000000000, sequence: 0
source 0 - assert 1763361986.000007757, sequence: 150994 - clear  0.000000000, sequence: 0
source 0 - assert 1763361987.000012923, sequence: 150995 - clear  0.000000000, sequence: 0
source 0 - assert 1763361988.000015234, sequence: 150996 - clear  0.000000000, sequence: 0
source 0 - assert 1763361989.000011851, sequence: 150997 - clear  0.000000000, sequence: 0
source 0 - assert 1763361990.000008286, sequence: 150998 - clear  0.000000000, sequence: 0
source 0 - assert 1763361991.000009673, sequence: 150999 - clear  0.000000000, sequence: 0
source 0 - assert 1763361992.000013509, sequence: 151000 - clear  0.000000000, sequence: 0
source 0 - assert 1763361993.000016226, sequence: 151001 - clear  0.000000000, sequence: 0
source 0 - assert 1763361994.000023146, sequence: 151002 - clear  0.000000000, sequence: 0
source 0 - assert 1763361995.000017748, sequence: 151003 - clear  0.000000000, sequence: 0
source 0 - assert 1763361996.000018279, sequence: 151004 - clear  0.000000000, sequence: 0
source 0 - assert 1763361997.000021819, sequence: 151005 - clear  0.000000000, sequence: 0
source 0 - assert 1763361998.000024299, sequence: 151006 - clear  0.000000000, sequence: 0
source 0 - assert 1763361999.000028216, sequence: 151007 - clear  0.000000000, sequence: 0
source 0 - assert 1763362000.000026743, sequence: 151008 - clear  0.000000000, sequence: 0
source 0 - assert 1763362001.000026390, sequence: 151009 - clear  0.000000000, sequence: 0
source 0 - assert 1763362002.000031116, sequence: 151010 - clear  0.000000000, sequence: 0
source 0 - assert 1763362003.000039502, sequence: 151011 - clear  0.000000000, sequence: 0
source 0 - assert 1763362004.000038039, sequence: 151012 - clear  0.000000000, sequence: 0
source 0 - assert 1763362005.000039241, sequence: 151013 - clear  0.000000000, sequence: 0
source 0 - assert 1763362006.000039961, sequence: 151014 - clear  0.000000000, sequence: 0
source 0 - assert 1763362007.000044101, sequence: 151015 - clear  0.000000000, sequence: 0
source 0 - assert 1763362008.000053031, sequence: 151016 - clear  0.000000000, sequence: 0
source 0 - assert 1763362009.000052970, sequence: 151017 - clear  0.000000000, sequence: 0
source 0 - assert 1763362010.000050324, sequence: 151018 - clear  0.000000000, sequence: 0
source 0 - assert 1763362011.000047848, sequence: 151019 - clear  0.000000000, sequence: 0
source 0 - assert 1763362012.000051094, sequence: 151020 - clear  0.000000000, sequence: 0
source 0 - assert 1763362013.000062443, sequence: 151021 - clear  0.000000000, sequence: 0
source 0 - assert 1763362014.000071525, sequence: 151022 - clear  0.000000000, sequence: 0
source 0 - assert 1763362015.000071664, sequence: 151023 - clear  0.000000000, sequence: 0
source 0 - assert 1763362016.000075140, sequence: 151024 - clear  0.000000000, sequence: 0
source 0 - assert 1763362017.000083019, sequence: 151025 - clear  0.000000000, sequence: 0
source 0 - assert 1763362018.000148687, sequence: 151026 - clear  0.000000000, sequence: 0
source 0 - assert 1763362019.000090465, sequence: 151027 - clear  0.000000000, sequence: 0
source 0 - assert 1763362020.000112767, sequence: 151028 - clear  0.000000000, sequence: 0
source 0 - assert 1763362021.000083162, sequence: 151029 - clear  0.000000000, sequence: 0
source 0 - assert 1763362022.000164460, sequence: 151030 - clear  0.000000000, sequence: 0
source 0 - assert 1763362023.000118427, sequence: 151031 - clear  0.000000000, sequence: 0
source 0 - assert 1763362024.000162888, sequence: 151032 - clear  0.000000000, sequence: 0
source 0 - assert 1763362025.000107739, sequence: 151033 - clear  0.000000000, sequence: 0
source 0 - assert 1763362026.000110856, sequence: 151034 - clear  0.000000000, sequence: 0
source 0 - assert 1763362027.000183864, sequence: 151035 - clear  0.000000000, sequence: 0
source 0 - assert 1763362028.000122920, sequence: 151036 - clear  0.000000000, sequence: 0
source 0 - assert 1763362029.000193077, sequence: 151037 - clear  0.000000000, sequence: 0
source 0 - assert 1763362030.000162355, sequence: 151038 - clear  0.000000000, sequence: 0
source 0 - assert 1763362031.000132035, sequence: 151039 - clear  0.000000000, sequence: 0
source 0 - assert 1763362032.000197455, sequence: 151040 - clear  0.000000000, sequence: 0
source 0 - assert 1763362033.000206099, sequence: 151041 - clear  0.000000000, sequence: 0
source 0 - assert 1763362034.000216512, sequence: 151042 - clear  0.000000000, sequence: 0
