trying PPS source "/dev/pps0"
found PPS source "/dev/pps0"
ok, found 1 source(s), now start fetching data...
source 0 - assert 1763324913.000011415, sequence: 3622 - clear  0.000000000, sequence: 0
source 0 - assert 1763324914.000011626, sequence: 3623 - clear  0.000000000, sequence: 0
source 0 - assert 1763324915.000006280, sequence: 3624 - clear  0.000000000, sequence: 0
source 0 - assert 1763324916.000010284, sequence: 3625 - clear  0.000000000, sequence: 0
source 0 - assert 1763324917.000010312, sequence: 3626 - clear  0.000000000, sequence: 0
source 0 - assert 1763324918.000009979, sequence: 3627 - clear  0.000000000, sequence: 0
source 0 - assert 1763324919.000008794, sequence: 3628 - clear  0.000000000, sequence: 0
source 0 - assert 1763324920.000013327, sequence: 3629 - clear  0.000000000, sequence: 0
source 0 - assert 1763324921.000013022, sequence: 3630 - clear  0.000000000, sequence: 0
source 0 - assert 1763324922.000009795, sequence: 3631 - clear  0.000000000, sequence: 0
source 0 - assert 1763324923.000011115, sequence: 3632 - clear  0.000000000, sequence: 0
source 0 - assert 1763324924.000010656, sequence: 3633 - clear  0.000000000, sequence: 0
source 0 - assert 1763324925.000010543, sequence: 3634 - clear  0.000000000, sequence: 0
source 0 - assert 1763324926.000009611, sequence: 3635 - clear  0.000000000, sequence: 0
source 0 - assert 1763324927.000011190, sequence: 3636 - clear  0.000000000, sequence: 0
source 0 - assert 1763324928.000010727, sequence: 3637 - clear  0.000000000, sequence: 0
source 0 - assert 1763324929.000011156, sequence: 3638 - clear  0.000000000, sequence: 0
source 0 - assert 1763324930.000010495, sequence: 3639 - clear  0.000000000, sequence: 0
source 0 - assert 1763324931.000011115, sequence: 3640 - clear  0.000000000, sequence: 0
source 0 - assert 1763324932.000010988, sequence: 3641 - clear  0.000000000, sequence: 0
source 0 - assert 1763324933.000010314, sequence: 3642 - clear  0.000000000, sequence: 0
source 0 - assert 1763324934.000010779, sequence: 3643 - clear  0.000000000, sequence: 0
source 0 - assert 1763324935.000024514, sequence: 3644 - clear  0.000000000, sequence: 0
source 0 - assert 1763324936.000011081, sequence: 3645 - clear  0.000000000, sequence: 0
source 0 - assert 1763324937.000010777, sequence: 3646 - clear  0.000000000, sequence: 0
source 0 - assert 1763324938.000011158, sequence: 3647 - clear  0.000000000, sequence: 0
source 0 - assert 1763324939.000010150, sequence: 3648 - clear  0.000000000, sequence: 0
source 0 - assert 1763324940.000009069, sequence: 3649 - clear  0.000000000, sequence: 0
source 0 - assert 1763324941.000005495, sequence: 3650 - clear  0.000000000, sequence: 0
source 0 - assert 1763324942.000010906, sequence: 3651 - clear  0.000000000, sequence: 0
source 0 - assert 1763324943.000010823, sequence: 3652 - clear  0.000000000, sequence: 0
source 0 - assert 1763324944.000012222, sequence: 3653 - clear  0.000000000, sequence: 0
source 0 - assert 1763324945.000010920, sequence: 3654 - clear  0.000000000, sequence: 0
source 0 - assert 1763324946.000010890, sequence: 3655 - clear  0.000000000, sequence: 0
source 0 - assert 1763324947.000010659, sequence: 3656 - clear  0.000000000, sequence: 0
source 0 - assert 1763324948.000009672, sequence: 3657 - clear  0.000000000, sequence: 0
source 0 - assert 1763324949.000010898, sequence: 3658 - clear  0.000000000, sequence: 0
source 0 - assert 1763324950.000009314, sequence: 3659 - clear  0.000000000, sequence: 0
source 0 - assert 1763324951.000011068, sequence: 3660 - clear  0.000000000, sequence: 0
source 0 - assert 1763324952.000010996, sequence: 3661 - clear  0.000000000, sequence: 0
source 0 - assert 1763324953.000010742, sequence: 3662 - clear  0.000000000, sequence: 0
source 0 - assert 1763324954.000010091, sequence: 3663 - clear  0.000000000, sequence: 0
source 0 - assert 1763324955.000010116, sequence: 3664 - clear  0.000000000, sequence: 0
source 0 - assert 1763324956.000011201, sequence: 3665 - clear  0.000000000, sequence: 0
source 0 - assert 1763324957.000010476, sequence: 3666 - clear  0.000000000, sequence: 0
source 0 - assert 1763324958.000010970, sequence: 3667 - clear  0.000000000, sequence: 0
source 0 - assert 1763324959.000011932, sequence: 3668 - clear  0.000000000, sequence: 0
source 0 - assert 1763324960.000011319, sequence: 3669 - clear  0.000000000, sequence: 0
source 0 - assert 1763324961.000010975, sequence: 3670 - clear  0.000000000, sequence: 0
source 0 - assert 1763324962.000011396, sequence: 3671 - clear  0.000000000, sequence: 0
source 0 - assert 1763324963.000010536, sequence: 3672 - clear  0.000000000, sequence: 0
source 0 - assert 1763324964.000011250, sequence: 3673 - clear  0.000000000, sequence: 0
source 0 - assert 1763324965.000011631, sequence: 3674 - clear  0.000000000, sequence: 0
source 0 - assert 1763324966.000010943, sequence: 3675 - clear  0.000000000, sequence: 0
source 0 - assert 1763324967.000006364, sequence: 3676 - clear  0.000000000, sequence: 0
source 0 - assert 1763324968.000009698, sequence: 3677 - clear  0.000000000, sequence: 0
source 0 - assert 1763324969.000011776, sequence: 3678 - clear  0.000000000, sequence: 0
source 0 - assert 1763324970.000010050, sequence: 3679 - clear  0.000000000, sequence: 0
source 0 - assert 1763324971.000010794, sequence: 3680 - clear  0.000000000, sequence: 0
source 0 - assert 1763324972.000010916, sequence: 3681 - clear  0.000000000, sequence: 0
source 0 - assert 1763324973.000011683, sequence: 3682 - clear  0.000000000, sequence: 0
source 0 - assert 1763324974.000010414, sequence: 3683 - clear  0.000000000, sequence: 0
source 0 - assert 1763324975.000010752, sequence: 3684 - clear  0.000000000, sequence: 0
source 0 - assert 1763324976.000010839, sequence: 3685 - clear  0.000000000, sequence: 0
source 0 - assert 1763324977.000010463, sequence: 3686 - clear  0.000000000, sequence: 0
source 0 - assert 1763324978.000011254, sequence: 3687 - clear  0.000000000, sequence: 0
source 0 - assert 1763324979.000010626, sequence: 3688 - clear  0.000000000, sequence: 0
source 0 - assert 1763324980.000011069, sequence: 3689 - clear  0.000000000, sequence: 0
source 0 - assert 1763324981.000009975, sequence: 3690 - clear  0.000000000, sequence: 0
source 0 - assert 1763324982.000009731, sequence: 3691 - clear  0.000000000, sequence: 0
source 0 - assert 1763324983.000010348, sequence: 3692 - clear  0.000000000, sequence: 0
source 0 - assert 1763324984.000010782, sequence: 3693 - clear  0.000000000, sequence: 0
source 0 - assert 1763324985.000010197, sequence: 3694 - clear  0.000000000, sequence: 0
source 0 - assert 1763324986.000011592, sequence: 3695 - clear  0.000000000, sequence: 0
source 0 - assert 1763324987.000010709, sequence: 3696 - clear  0.000000000, sequence: 0
source 0 - assert 1763324988.000010106, sequence: 3697 - clear  0.000000000, sequence: 0
source 0 - assert 1763324989.000009583, sequence: 3698 - clear  0.000000000, sequence: 0
