trying PPS source "/dev/pps0"
found PPS source "/dev/pps0"
ok, found 1 source(s), now start fetching data...
source 0 - assert 1763325591.000005247, sequence: 4800 - clear  0.000000000, sequence: 0
source 0 - assert 1763325591.999999726, sequence: 4801 - clear  0.000000000, sequence: 0
source 0 - assert 1763325593.000001310, sequence: 4802 - clear  0.000000000, sequence: 0
source 0 - assert 1763325594.000000385, sequence: 4803 - clear  0.000000000, sequence: 0
source 0 - assert 1763325595.000002290, sequence: 4804 - clear  0.000000000, sequence: 0
source 0 - assert 1763325596.000004982, sequence: 4805 - clear  0.000000000, sequence: 0
source 0 - assert 1763325596.999997552, sequence: 4806 - clear  0.000000000, sequence: 0
source 0 - assert 1763325597.999996519, sequence: 4807 - clear  0.000000000, sequence: 0
source 0 - assert 1763325599.000003074, sequence: 4808 - clear  0.000000000, sequence: 0
source 0 - assert 1763325600.000001986, sequence: 4809 - clear  0.000000000, sequence: 0
source 0 - assert 1763325600.999999583, sequence: 4810 - clear  0.000000000, sequence: 0
source 0 - assert 1763325602.000003369, sequence: 4811 - clear  0.000000000, sequence: 0
source 0 - assert 1763325603.000002924, sequence: 4812 - clear  0.000000000, sequence: 0
source 0 - assert 1763325603.999999486, sequence: 4813 - clear  0.000000000, sequence: 0
source 0 - assert 1763325604.999998944, sequence: 4814 - clear  0.000000000, sequence: 0
source 0 - assert 1763325605.999999004, sequence: 4815 - clear  0.000000000, sequence: 0
source 0 - assert 1763325607.000002834, sequence: 4816 - clear  0.000000000, sequence: 0
source 0 - assert 1763325607.999998542, sequence: 4817 - clear  0.000000000, sequence: 0
source 0 - assert 1763325609.000005453, sequence: 4818 - clear  0.000000000, sequence: 0
source 0 - assert 1763325610.000003774, sequence: 4819 - clear  0.000000000, sequence: 0
source 0 - assert 1763325610.999999226, sequence: 4820 - clear  0.000000000, sequence: 0
source 0 - assert 1763325612.000003270, sequence: 4821 - clear  0.000000000, sequence: 0
source 0 - assert 1763325612.999996608, sequence: 4822 - clear  0.000000000, sequence: 0
source 0 - assert 1763325614.000008005, sequence: 4823 - clear  0.000000000, sequence: 0
source 0 - assert 1763325615.000000088, sequence: 4824 - clear  0.000000000, sequence: 0
source 0 - assert 1763325616.000002134, sequence: 4825 - clear  0.000000000, sequence: 0
source 0 - assert 1763325617.000005967, sequence: 4826 - clear  0.000000000, sequence: 0
source 0 - assert 1763325618.000000718, sequence: 4827 - clear  0.000000000, sequence: 0
source 0 - assert 1763325619.000001382, sequence: 4828 - clear  0.000000000, sequence: 0
source 0 - assert 1763325620.000001843, sequence: 4829 - clear  0.000000000, sequence: 0
source 0 - assert 1763325621.000000222, sequence: 4830 - clear  0.000000000, sequence: 0
source 0 - assert 1763325622.000001160, sequence: 4831 - clear  0.000000000, sequence: 0
source 0 - assert 1763325623.000000876, sequence: 4832 - clear  0.000000000, sequence: 0
source 0 - assert 1763325624.000004035, sequence: 4833 - clear  0.000000000, sequence: 0
source 0 - assert 1763325624.999999880, sequence: 4834 - clear  0.000000000, sequence: 0
source 0 - assert 1763325626.000000752, sequence: 4835 - clear  0.000000000, sequence: 0
source 0 - assert 1763325627.000003340, sequence: 4836 - clear  0.000000000, sequence: 0
source 0 - assert 1763325627.999997880, sequence: 4837 - clear  0.000000000, sequence: 0
source 0 - assert 1763325629.000000615, sequence: 4838 - clear  0.000000000, sequence: 0
source 0 - assert 1763325629.999999043, sequence: 4839 - clear  0.000000000, sequence: 0
source 0 - assert 1763325631.000000573, sequence: 4840 - clear  0.000000000, sequence: 0
source 0 - assert 1763325632.000001958, sequence: 4841 - clear  0.000000000, sequence: 0
source 0 - assert 1763325633.000001248, sequence: 4842 - clear  0.000000000, sequence: 0
source 0 - assert 1763325633.999999277, sequence: 4843 - clear  0.000000000, sequence: 0
source 0 - assert 1763325634.999999932, sequence: 4844 - clear  0.000000000, sequence: 0
source 0 - assert 1763325636.000003903, sequence: 4845 - clear  0.000000000, sequence: 0
source 0 - assert 1763325637.000001576, sequence: 4846 - clear  0.000000000, sequence: 0
source 0 - assert 1763325638.000000830, sequence: 4847 - clear  0.000000000, sequence: 0
source 0 - assert 1763325638.999996812, sequence: 4848 - clear  0.000000000, sequence: 0
source 0 - assert 1763325639.999999682, sequence: 4849 - clear  0.000000000, sequence: 0
source 0 - assert 1763325641.000001866, sequence: 4850 - clear  0.000000000, sequence: 0
source 0 - assert 1763325642.000004076, sequence: 4851 - clear  0.000000000, sequence: 0
source 0 - assert 1763325642.999995281, sequence: 4852 - clear  0.000000000, sequence: 0
source 0 - assert 1763325643.999998617, sequence: 4853 - clear  0.000000000, sequence: 0
source 0 - assert 1763325645.000004304, sequence: 4854 - clear  0.000000000, sequence: 0
source 0 - assert 1763325645.999999736, sequence: 4855 - clear  0.000000000, sequence: 0
source 0 - assert 1763325647.000005483, sequence: 4856 - clear  0.000000000, sequence: 0
source 0 - assert 1763325647.999997747, sequence: 4857 - clear  0.000000000, sequence: 0
source 0 - assert 1763325648.999999634, sequence: 4858 - clear  0.000000000, sequence: 0
source 0 - assert 1763325650.000000683, sequence: 4859 - clear  0.000000000, sequence: 0
source 0 - assert 1763325651.000003182, sequence: 4860 - clear  0.000000000, sequence: 0
source 0 - assert 1763325652.000005155, sequence: 4861 - clear  0.000000000, sequence: 0
source 0 - assert 1763325653.000000983, sequence: 4862 - clear  0.000000000, sequence: 0
source 0 - assert 1763325654.000000114, sequence: 4863 - clear  0.000000000, sequence: 0
source 0 - assert 1763325655.000004137, sequence: 4864 - clear  0.000000000, sequence: 0
source 0 - assert 1763325656.000000077, sequence: 4865 - clear  0.000000000, sequence: 0
source 0 - assert 1763325657.000000664, sequence: 4866 - clear  0.000000000, sequence: 0
source 0 - assert 1763325658.000003887, sequence: 4867 - clear  0.000000000, sequence: 0
source 0 - assert 1763325658.999996216, sequence: 4868 - clear  0.000000000, sequence: 0
source 0 - assert 1763325660.000004477, sequence: 4869 - clear  0.000000000, sequence: 0
source 0 - assert 1763325660.999997569, sequence: 4870 - clear  0.000000000, sequence: 0
source 0 - assert 1763325662.000003036, sequence: 4871 - clear  0.000000000, sequence: 0
source 0 - assert 1763325662.999997116, sequence: 4872 - clear  0.000000000, sequence: 0
source 0 - assert 1763325663.999997408, sequence: 4873 - clear  0.000000000, sequence: 0
source 0 - assert 1763325665.000001521, sequence: 4874 - clear  0.000000000, sequence: 0
source 0 - assert 1763325666.000000202, sequence: 4875 - clear  0.000000000, sequence: 0
source 0 - assert 1763325667.000001966, sequence: 4876 - clear  0.000000000, sequence: 0
