trying PPS source "/dev/pps0"
found PPS source "/dev/pps0"
ok, found 1 source(s), now start fetching data...
source 0 - assert 1763407837.000010601, sequence: 10638 - clear  0.000000000, sequence: 0
source 0 - assert 1763407838.001524898, sequence: 10639 - clear  0.000000000, sequence: 0
source 0 - assert 1763407839.003982307, sequence: 10640 - clear  0.000000000, sequence: 0
source 0 - assert 1763407840.006588157, sequence: 10641 - clear  0.000000000, sequence: 0
source 0 - assert 1763407841.009057697, sequence: 10642 - clear  0.000000000, sequence: 0
source 0 - assert 1763407842.011348214, sequence: 10643 - clear  0.000000000, sequence: 0
source 0 - assert 1763407843.013496604, sequence: 10644 - clear  0.000000000, sequence: 0
source 0 - assert 1763407844.015829069, sequence: 10645 - clear  0.000000000, sequence: 0
source 0 - assert 1763407845.008372930, sequence: 10646 - clear  0.000000000, sequence: 0
source 0 - assert 1763407846.004837890, sequence: 10647 - clear  0.000000000, sequence: 0
source 0 - assert 1763407847.003743978, sequence: 10648 - clear  0.000000000, sequence: 0
source 0 - assert 1763407848.010872745, sequence: 10649 - clear  0.000000000, sequence: 0
source 0 - assert 1763407849.012109624, sequence: 10650 - clear  0.000000000, sequence: 0
source 0 - assert 1763407850.013877453, sequence: 10651 - clear  0.000000000, sequence: 0
source 0 - assert 1763407851.016640375, sequence: 10652 - clear  0.000000000, sequence: 0
source 0 - assert 1763407852.019484362, sequence: 10653 - clear  0.000000000, sequence: 0
source 0 - assert 1763407853.021866574, sequence: 10654 - clear  0.000000000, sequence: 0
source 0 - assert 1763407854.024281359, sequence: 10655 - clear  0.000000000, sequence: 0
source 0 - assert 1763407855.027129200, sequence: 10656 - clear  0.000000000, sequence: 0
source 0 - assert 1763407856.026902723, sequence: 10657 - clear  0.000000000, sequence: 0
source 0 - assert 1763407857.028770644, sequence: 10658 - clear  0.000000000, sequence: 0
source 0 - assert 1763407858.031494858, sequence: 10659 - clear  0.000000000, sequence: 0
source 0 - assert 1763407859.034120659, sequence: 10660 - clear  0.000000000, sequence: 0
source 0 - assert 1763407860.036260980, sequence: 10661 - clear  0.000000000, sequence: 0
source 0 - assert 1763407861.038155636, sequence: 10662 - clear  0.000000000, sequence: 0
source 0 - assert 1763407862.040009068, sequence: 10663 - clear  0.000000000, sequence: 0
source 0 - assert 1763407863.041879639, sequence: 10664 - clear  0.000000000, sequence: 0
source 0 - assert 1763407864.044113402, sequence: 10665 - clear  0.000000000, sequence: 0
source 0 - assert 1763407865.046977022, sequence: 10666 - clear  0.000000000, sequence: 0
source 0 - assert 1763407866.047242796, sequence: 10667 - clear  0.000000000, sequence: 0
source 0 - assert 1763407867.050037921, sequence: 10668 - clear  0.000000000, sequence: 0
source 0 - assert 1763407868.050501414, sequence: 10669 - clear  0.000000000, sequence: 0
source 0 - assert 1763407869.053419920, sequence: 10670 - clear  0.000000000, sequence: 0
source 0 - assert 1763407870.056941583, sequence: 10671 - clear  0.000000000, sequence: 0
source 0 - assert 1763407871.057655040, sequence: 10672 - clear  0.000000000, sequence: 0
source 0 - assert 1763407872.060528593, sequence: 10673 - clear  0.000000000, sequence: 0
source 0 - assert 1763407873.059478242, sequence: 10674 - clear  0.000000000, sequence: 0
source 0 - assert 1763407874.060607715, sequence: 10675 - clear  0.000000000, sequence: 0
source 0 - assert 1763407875.062425343, sequence: 10676 - clear  0.000000000, sequence: 0
source 0 - assert 1763407876.066893128, sequence: 10677 - clear  0.000000000, sequence: 0
source 0 - assert 1763407877.067896599, sequence: 10678 - clear  0.000000000, sequence: 0
source 0 - assert 1763407878.070159452, sequence: 10679 - clear  0.000000000, sequence: 0
source 0 - assert 1763407879.072621699, sequence: 10680 - clear  0.000000000, sequence: 0
source 0 - assert 1763407880.074742828, sequence: 10681 - clear  0.000000000, sequence: 0
source 0 - assert 1763407881.076678545, sequence: 10682 - clear  0.000000000, sequence: 0
source 0 - assert 1763407882.078276431, sequence: 10683 - clear  0.000000000, sequence: 0
source 0 - assert 1763407883.080206795, sequence: 10684 - clear  0.000000000, sequence: 0
source 0 - assert 1763407884.082066350, sequence: 10685 - clear  0.000000000, sequence: 0
source 0 - assert 1763407885.084444401, sequence: 10686 - clear  0.000000000, sequence: 0
source 0 - assert 1763407886.087041646, sequence: 10687 - clear  0.000000000, sequence: 0
source 0 - assert 1763407887.086840801, sequence: 10688 - clear  0.000000000, sequence: 0
source 0 - assert 1763407888.089078429, sequence: 10689 - clear  0.000000000, sequence: 0
source 0 - assert 1763407889.091993604, sequence: 10690 - clear  0.000000000, sequence: 0
source 0 - assert 1763407890.094527077, sequence: 10691 - clear  0.000000000, sequence: 0
source 0 - assert 1763407891.096642992, sequence: 10692 - clear  0.000000000, sequence: 0
source 0 - assert 1763407892.098405706, sequence: 10693 - clear  0.000000000, sequence: 0
source 0 - assert 1763407893.100139637, sequence: 10694 - clear  0.000000000, sequence: 0
source 0 - assert 1763407894.102173757, sequence: 10695 - clear  0.000000000, sequence: 0
source 0 - assert 1763407895.104844882, sequence: 10696 - clear  0.000000000, sequence: 0
source 0 - assert 1763407896.107837389, sequence: 10697 - clear  0.000000000, sequence: 0
source 0 - assert 1763407897.107975795, sequence: 10698 - clear  0.000000000, sequence: 0
source 0 - assert 1763407898.107696431, sequence: 10699 - clear  0.000000000, sequence: 0
source 0 - assert 1763407899.110413345, sequence: 10700 - clear  0.000000000, sequence: 0
source 0 - assert 1763407900.113798082, sequence: 10701 - clear  0.000000000, sequence: 0
source 0 - assert 1763407901.117063426, sequence: 10702 - clear  0.000000000, sequence: 0
source 0 - assert 1763407902.119713733, sequence: 10703 - clear  0.000000000, sequence: 0
source 0 - assert 1763407903.115435967, sequence: 10704 - clear  0.000000000, sequence: 0
source 0 - assert 1763407904.114192298, sequence: 10705 - clear  0.000000000, sequence: 0
source 0 - assert 1763407905.119108766, sequence: 10706 - clear  0.000000000, sequence: 0
source 0 - assert 1763407906.124000191, sequence: 10707 - clear  0.000000000, sequence: 0
source 0 - assert 1763407907.125196959, sequence: 10708 - clear  0.000000000, sequence: 0
source 0 - assert 1763407908.127475133, sequence: 10709 - clear  0.000000000, sequence: 0
source 0 - assert 1763407909.127482267, sequence: 10710 - clear  0.000000000, sequence: 0
source 0 - assert 1763407910.129787541, sequence: 10711 - clear  0.000000000, sequence: 0
source 0 - assert 1763407911.132415463, sequence: 10712 - clear  0.000000000, sequence: 0
source 0 - assert 1763407912.134689701, sequence: 10713 - clear  0.000000000, sequence: 0
source 0 - assert 1763407913.136425918, sequence: 10714 - clear  0.000000000, sequence: 0
source 0 - assert 1763407914.138082296, sequence: 10715 - clear  0.000000000, sequence: 0
source 0 - assert 1763407915.140103248, sequence: 10716 - clear  0.000000000, sequence: 0
source 0 - assert 1763407916.142175259, sequence: 10717 - clear  0.000000000, sequence: 0
source 0 - assert 1763407917.144198164, sequence: 10718 - clear  0.000000000, sequence: 0
source 0 - assert 1763407918.146196038, sequence: 10719 - clear  0.000000000, sequence: 0
source 0 - assert 1763407919.148186047, sequence: 10720 - clear  0.000000000, sequence: 0
source 0 - assert 1763407920.150729445, sequence: 10721 - clear  0.000000000, sequence: 0
source 0 - assert 1763407921.153571248, sequence: 10722 - clear  0.000000000, sequence: 0
source 0 - assert 1763407922.153783313, sequence: 10723 - clear  0.000000000, sequence: 0
source 0 - assert 1763407923.154337604, sequence: 10724 - clear  0.000000000, sequence: 0
source 0 - assert 1763407924.157587632, sequence: 10725 - clear  0.000000000, sequence: 0
source 0 - assert 1763407925.158782659, sequence: 10726 - clear  0.000000000, sequence: 0
source 0 - assert 1763407926.162235807, sequence: 10727 - clear  0.000000000, sequence: 0
source 0 - assert 1763407927.165329328, sequence: 10728 - clear  0.000000000, sequence: 0
source 0 - assert 1763407928.161778693, sequence: 10729 - clear  0.000000000, sequence: 0
source 0 - assert 1763407929.162017393, sequence: 10730 - clear  0.000000000, sequence: 0
source 0 - assert 1763407930.166806472, sequence: 10731 - clear  0.000000000, sequence: 0
source 0 - assert 1763407931.168566957, sequence: 10732 - clear  0.000000000, sequence: 0
source 0 - assert 1763407932.171226048, sequence: 10733 - clear  0.000000000, sequence: 0
source 0 - assert 1763407933.174231389, sequence: 10734 - clear  0.000000000, sequence: 0
source 0 - assert 1763407934.177099925, sequence: 10735 - clear  0.000000000, sequence: 0
source 0 - assert 1763407935.177064228, sequence: 10736 - clear  0.000000000, sequence: 0
source 0 - assert 1763407936.177187709, sequence: 10737 - clear  0.000000000, sequence: 0
source 0 - assert 1763407937.180175513, sequence: 10738 - clear  0.000000000, sequence: 0
source 0 - assert 1763407938.183875790, sequence: 10739 - clear  0.000000000, sequence: 0
source 0 - assert 1763407939.186271082, sequence: 10740 - clear  0.000000000, sequence: 0
source 0 - assert 1763407940.186264724, sequence: 10741 - clear  0.000000000, sequence: 0
source 0 - assert 1763407941.189201166, sequence: 10742 - clear  0.000000000, sequence: 0
source 0 - assert 1763407942.191892013, sequence: 10743 - clear  0.000000000, sequence: 0
source 0 - assert 1763407943.188782246, sequence: 10744 - clear  0.000000000, sequence: 0
source 0 - assert 1763407944.188696492, sequence: 10745 - clear  0.000000000, sequence: 0
source 0 - assert 1763407945.191405362, sequence: 10746 - clear  0.000000000, sequence: 0
source 0 - assert 1763407946.196133127, sequence: 10747 - clear  0.000000000, sequence: 0
source 0 - assert 1763407947.199359184, sequence: 10748 - clear  0.000000000, sequence: 0
source 0 - assert 1763407948.197803537, sequence: 10749 - clear  0.000000000, sequence: 0
source 0 - assert 1763407949.197256318, sequence: 10750 - clear  0.000000000, sequence: 0
source 0 - assert 1763407950.200711940, sequence: 10751 - clear  0.000000000, sequence: 0
source 0 - assert 1763407951.204043331, sequence: 10752 - clear  0.000000000, sequence: 0
source 0 - assert 1763407952.206240978, sequence: 10753 - clear  0.000000000, sequence: 0
source 0 - assert 1763407953.204530816, sequence: 10754 - clear  0.000000000, sequence: 0
source 0 - assert 1763407954.204801917, sequence: 10755 - clear  0.000000000, sequence: 0
source 0 - assert 1763407955.208328892, sequence: 10756 - clear  0.000000000, sequence: 0
source 0 - assert 1763407956.209650172, sequence: 10757 - clear  0.000000000, sequence: 0
source 0 - assert 1763407957.213055077, sequence: 10758 - clear  0.000000000, sequence: 0
source 0 - assert 1763407958.215704565, sequence: 10759 - clear  0.000000000, sequence: 0
source 0 - assert 1763407959.215785878, sequence: 10760 - clear  0.000000000, sequence: 0
source 0 - assert 1763407960.218188285, sequence: 10761 - clear  0.000000000, sequence: 0
source 0 - assert 1763407961.220899618, sequence: 10762 - clear  0.000000000, sequence: 0
source 0 - assert 1763407962.223122101, sequence: 10763 - clear  0.000000000, sequence: 0
source 0 - assert 1763407963.224825711, sequence: 10764 - clear  0.000000000, sequence: 0
source 0 - assert 1763407964.226519375, sequence: 10765 - clear  0.000000000, sequence: 0
source 0 - assert 1763407965.228468734, sequence: 10766 - clear  0.000000000, sequence: 0
source 0 - assert 1763407966.231301208, sequence: 10767 - clear  0.000000000, sequence: 0
source 0 - assert 1763407967.233337614, sequence: 10768 - clear  0.000000000, sequence: 0
source 0 - assert 1763407968.229455528, sequence: 10769 - clear  0.000000000, sequence: 0
source 0 - assert 1763407969.229829231, sequence: 10770 - clear  0.000000000, sequence: 0
source 0 - assert 1763407970.234400911, sequence: 10771 - clear  0.000000000, sequence: 0
source 0 - assert 1763407971.239082619, sequence: 10772 - clear  0.000000000, sequence: 0
source 0 - assert 1763407972.241633249, sequence: 10773 - clear  0.000000000, sequence: 0
source 0 - assert 1763407973.236736950, sequence: 10774 - clear  0.000000000, sequence: 0
source 0 - assert 1763407974.236096534, sequence: 10775 - clear  0.000000000, sequence: 0
source 0 - assert 1763407975.240897569, sequence: 10776 - clear  0.000000000, sequence: 0
source 0 - assert 1763407976.245170925, sequence: 10777 - clear  0.000000000, sequence: 0
source 0 - assert 1763407977.247833852, sequence: 10778 - clear  0.000000000, sequence: 0
source 0 - assert 1763407978.246465446, sequence: 10779 - clear  0.000000000, sequence: 0
source 0 - assert 1763407979.246392816, sequence: 10780 - clear  0.000000000, sequence: 0
source 0 - assert 1763407980.250335866, sequence: 10781 - clear  0.000000000, sequence: 0
source 0 - assert 1763407981.252986690, sequence: 10782 - clear  0.000000000, sequence: 0
source 0 - assert 1763407982.253767408, sequence: 10783 - clear  0.000000000, sequence: 0
source 0 - assert 1763407983.255981624, sequence: 10784 - clear  0.000000000, sequence: 0
source 0 - assert 1763407984.256530858, sequence: 10785 - clear  0.000000000, sequence: 0
source 0 - assert 1763407985.259251853, sequence: 10786 - clear  0.000000000, sequence: 0
source 0 - assert 1763407986.262020722, sequence: 10787 - clear  0.000000000, sequence: 0
source 0 - assert 1763407987.264252993, sequence: 10788 - clear  0.000000000, sequence: 0
source 0 - assert 1763407988.266248060, sequence: 10789 - clear  0.000000000, sequence: 0
source 0 - assert 1763407989.268181788, sequence: 10790 - clear  0.000000000, sequence: 0
source 0 - assert 1763407990.270844811, sequence: 10791 - clear  0.000000000, sequence: 0
source 0 - assert 1763407991.272674329, sequence: 10792 - clear  0.000000000, sequence: 0
source 0 - assert 1763407992.272728098, sequence: 10793 - clear  0.000000000, sequence: 0
source 0 - assert 1763407993.275970429, sequence: 10794 - clear  0.000000000, sequence: 0
source 0 - assert 1763407994.278452092, sequence: 10795 - clear  0.000000000, sequence: 0
source 0 - assert 1763407995.278781658, sequence: 10796 - clear  0.000000000, sequence: 0
source 0 - assert 1763407996.281420848, sequence: 10797 - clear  0.000000000, sequence: 0
source 0 - assert 1763407997.284988097, sequence: 10798 - clear  0.000000000, sequence: 0
source 0 - assert 1763407998.287669890, sequence: 10799 - clear  0.000000000, sequence: 0
source 0 - assert 1763407999.287279661, sequence: 10800 - clear  0.000000000, sequence: 0
source 0 - assert 1763408000.288049776, sequence: 10801 - clear  0.000000000, sequence: 0
source 0 - assert 1763408001.291514341, sequence: 10802 - clear  0.000000000, sequence: 0
source 0 - assert 1763408002.294709696, sequence: 10803 - clear  0.000000000, sequence: 0
source 0 - assert 1763408003.296520449, sequence: 10804 - clear  0.000000000, sequence: 0
source 0 - assert 1763408004.298926756, sequence: 10805 - clear  0.000000000, sequence: 0
source 0 - assert 1763408005.300535144, sequence: 10806 - clear  0.000000000, sequence: 0
source 0 - assert 1763408006.300676506, sequence: 10807 - clear  0.000000000, sequence: 0
source 0 - assert 1763408007.304134434, sequence: 10808 - clear  0.000000000, sequence: 0
source 0 - assert 1763408008.306439521, sequence: 10809 - clear  0.000000000, sequence: 0
source 0 - assert 1763408009.306708710, sequence: 10810 - clear  0.000000000, sequence: 0
source 0 - assert 1763408010.309227763, sequence: 10811 - clear  0.000000000, sequence: 0
source 0 - assert 1763408011.311850637, sequence: 10812 - clear  0.000000000, sequence: 0
source 0 - assert 1763408012.314150788, sequence: 10813 - clear  0.000000000, sequence: 0
source 0 - assert 1763408013.315875618, sequence: 10814 - clear  0.000000000, sequence: 0
source 0 - assert 1763408014.317675338, sequence: 10815 - clear  0.000000000, sequence: 0
