trying PPS source "/dev/pps0"
found PPS source "/dev/pps0"
ok, found 1 source(s), now start fetching data...
source 0 - assert 1763322924.000005877, sequence: 2133 - clear  0.000000000, sequence: 0
source 0 - assert 1763322925.000000134, sequence: 2134 - clear  0.000000000, sequence: 0
source 0 - assert 1763322925.999996683, sequence: 2135 - clear  0.000000000, sequence: 0
source 0 - assert 1763322926.999998583, sequence: 2136 - clear  0.000000000, sequence: 0
source 0 - assert 1763322928.000004412, sequence: 2137 - clear  0.000000000, sequence: 0
source 0 - assert 1763322929.000005286, sequence: 2138 - clear  0.000000000, sequence: 0
source 0 - assert 1763322930.000000991, sequence: 2139 - clear  0.000000000, sequence: 0
source 0 - assert 1763322931.000004822, sequence: 2140 - clear  0.000000000, sequence: 0
source 0 - assert 1763322932.000004758, sequence: 2141 - clear  0.000000000, sequence: 0
source 0 - assert 1763322933.000002115, sequence: 2142 - clear  0.000000000, sequence: 0
source 0 - assert 1763322934.000004364, sequence: 2143 - clear  0.000000000, sequence: 0
source 0 - assert 1763322935.000003214, sequence: 2144 - clear  0.000000000, sequence: 0
source 0 - assert 1763322936.000000463, sequence: 2145 - clear  0.000000000, sequence: 0
source 0 - assert 1763322937.000002028, sequence: 2146 - clear  0.000000000, sequence: 0
source 0 - assert 1763322938.000001981, sequence: 2147 - clear  0.000000000, sequence: 0
source 0 - assert 1763322939.000000885, sequence: 2148 - clear  0.000000000, sequence: 0
source 0 - assert 1763322940.000002874, sequence: 2149 - clear  0.000000000, sequence: 0
source 0 - assert 1763322940.999998411, sequence: 2150 - clear  0.000000000, sequence: 0
source 0 - assert 1763322942.000002050, sequence: 2151 - clear  0.000000000, sequence: 0
source 0 - assert 1763322942.999999478, sequence: 2152 - clear  0.000000000, sequence: 0
source 0 - assert 1763322944.000000764, sequence: 2153 - clear  0.000000000, sequence: 0
source 0 - assert 1763322945.000006013, sequence: 2154 - clear  0.000000000, sequence: 0
source 0 - assert 1763322945.999997383, sequence: 2155 - clear  0.000000000, sequence: 0
source 0 - assert 1763322947.000006593, sequence: 2156 - clear  0.000000000, sequence: 0
source 0 - assert 1763322948.000004330, sequence: 2157 - clear  0.000000000, sequence: 0
source 0 - assert 1763322949.000002409, sequence: 2158 - clear  0.000000000, sequence: 0
source 0 - assert 1763322949.999999579, sequence: 2159 - clear  0.000000000, sequence: 0
source 0 - assert 1763322951.000000034, sequence: 2160 - clear  0.000000000, sequence: 0
source 0 - assert 1763322952.000005588, sequence: 2161 - clear  0.000000000, sequence: 0
source 0 - assert 1763322953.000001889, sequence: 2162 - clear  0.000000000, sequence: 0
source 0 - assert 1763322954.000001959, sequence: 2163 - clear  0.000000000, sequence: 0
source 0 - assert 1763322955.000005497, sequence: 2164 - clear  0.000000000, sequence: 0
source 0 - assert 1763322956.000001213, sequence: 2165 - clear  0.000000000, sequence: 0
source 0 - assert 1763322957.000005529, sequence: 2166 - clear  0.000000000, sequence: 0
source 0 - assert 1763322958.000004817, sequence: 2167 - clear  0.000000000, sequence: 0
source 0 - assert 1763322959.000003469, sequence: 2168 - clear  0.000000000, sequence: 0
source 0 - assert 1763322960.000006836, sequence: 2169 - clear  0.000000000, sequence: 0
source 0 - assert 1763322961.000000443, sequence: 2170 - clear  0.000000000, sequence: 0
source 0 - assert 1763322961.999999528, sequence: 2171 - clear  0.000000000, sequence: 0
source 0 - assert 1763322963.000003119, sequence: 2172 - clear  0.000000000, sequence: 0
source 0 - assert 1763322964.000001663, sequence: 2173 - clear  0.000000000, sequence: 0
source 0 - assert 1763322965.000004221, sequence: 2174 - clear  0.000000000, sequence: 0
source 0 - assert 1763322966.000001313, sequence: 2175 - clear  0.000000000, sequence: 0
source 0 - assert 1763322967.000002435, sequence: 2176 - clear  0.000000000, sequence: 0
source 0 - assert 1763322968.000004213, sequence: 2177 - clear  0.000000000, sequence: 0
source 0 - assert 1763322969.000003136, sequence: 2178 - clear  0.000000000, sequence: 0
source 0 - assert 1763322970.000005545, sequence: 2179 - clear  0.000000000, sequence: 0
source 0 - assert 1763322971.000002909, sequence: 2180 - clear  0.000000000, sequence: 0
source 0 - assert 1763322971.999998828, sequence: 2181 - clear  0.000000000, sequence: 0
source 0 - assert 1763322973.000002165, sequence: 2182 - clear  0.000000000, sequence: 0
source 0 - assert 1763322973.999998603, sequence: 2183 - clear  0.000000000, sequence: 0
source 0 - assert 1763322975.000006258, sequence: 2184 - clear  0.000000000, sequence: 0
source 0 - assert 1763322976.000001228, sequence: 2185 - clear  0.000000000, sequence: 0
source 0 - assert 1763322977.000001564, sequence: 2186 - clear  0.000000000, sequence: 0
source 0 - assert 1763322978.000002117, sequence: 2187 - clear  0.000000000, sequence: 0
source 0 - assert 1763322979.000001543, sequence: 2188 - clear  0.000000000, sequence: 0
source 0 - assert 1763322980.000006176, sequence: 2189 - clear  0.000000000, sequence: 0
source 0 - assert 1763322981.000001376, sequence: 2190 - clear  0.000000000, sequence: 0
source 0 - assert 1763322981.999999037, sequence: 2191 - clear  0.000000000, sequence: 0
source 0 - assert 1763322983.000005926, sequence: 2192 - clear  0.000000000, sequence: 0
source 0 - assert 1763322984.000000664, sequence: 2193 - clear  0.000000000, sequence: 0
source 0 - assert 1763322985.000004744, sequence: 2194 - clear  0.000000000, sequence: 0
source 0 - assert 1763322986.000004284, sequence: 2195 - clear  0.000000000, sequence: 0
source 0 - assert 1763322986.999998159, sequence: 2196 - clear  0.000000000, sequence: 0
source 0 - assert 1763322988.000003082, sequence: 2197 - clear  0.000000000, sequence: 0
source 0 - assert 1763322989.000001563, sequence: 2198 - clear  0.000000000, sequence: 0
source 0 - assert 1763322990.000005112, sequence: 2199 - clear  0.000000000, sequence: 0
source 0 - assert 1763322991.000001395, sequence: 2200 - clear  0.000000000, sequence: 0
source 0 - assert 1763322992.000001315, sequence: 2201 - clear  0.000000000, sequence: 0
source 0 - assert 1763322993.000004882, sequence: 2202 - clear  0.000000000, sequence: 0
source 0 - assert 1763322994.000001401, sequence: 2203 - clear  0.000000000, sequence: 0
source 0 - assert 1763322995.000002966, sequence: 2204 - clear  0.000000000, sequence: 0
source 0 - assert 1763322996.000000415, sequence: 2205 - clear  0.000000000, sequence: 0
source 0 - assert 1763322997.000002630, sequence: 2206 - clear  0.000000000, sequence: 0
source 0 - assert 1763322998.000004074, sequence: 2207 - clear  0.000000000, sequence: 0
source 0 - assert 1763322999.000003155, sequence: 2208 - clear  0.000000000, sequence: 0
source 0 - assert 1763323000.000000196, sequence: 2209 - clear  0.000000000, sequence: 0
source 0 - assert 1763323001.000002394, sequence: 2210 - clear  0.000000000, sequence: 0
source 0 - assert 1763323001.999999361, sequence: 2211 - clear  0.000000000, sequence: 0
source 0 - assert 1763323003.000003000, sequence: 2212 - clear  0.000000000, sequence: 0
source 0 - assert 1763323004.000002281, sequence: 2213 - clear  0.000000000, sequence: 0
source 0 - assert 1763323005.000004654, sequence: 2214 - clear  0.000000000, sequence: 0
source 0 - assert 1763323005.999999541, sequence: 2215 - clear  0.000000000, sequence: 0
source 0 - assert 1763323007.000005463, sequence: 2216 - clear  0.000000000, sequence: 0
source 0 - assert 1763323008.000004798, sequence: 2217 - clear  0.000000000, sequence: 0
source 0 - assert 1763323009.000003445, sequence: 2218 - clear  0.000000000, sequence: 0
source 0 - assert 1763323010.000002994, sequence: 2219 - clear  0.000000000, sequence: 0
source 0 - assert 1763323011.000003947, sequence: 2220 - clear  0.000000000, sequence: 0
source 0 - assert 1763323012.000002588, sequence: 2221 - clear  0.000000000, sequence: 0
source 0 - assert 1763323013.000001706, sequence: 2222 - clear  0.000000000, sequence: 0
source 0 - assert 1763323014.000000209, sequence: 2223 - clear  0.000000000, sequence: 0
source 0 - assert 1763323015.000005701, sequence: 2224 - clear  0.000000000, sequence: 0
source 0 - assert 1763323016.000006655, sequence: 2225 - clear  0.000000000, sequence: 0
source 0 - assert 1763323017.000001696, sequence: 2226 - clear  0.000000000, sequence: 0
source 0 - assert 1763323017.999999126, sequence: 2227 - clear  0.000000000, sequence: 0
source 0 - assert 1763323019.000005009, sequence: 2228 - clear  0.000000000, sequence: 0
source 0 - assert 1763323020.000006764, sequence: 2229 - clear  0.000000000, sequence: 0
source 0 - assert 1763323021.000003161, sequence: 2230 - clear  0.000000000, sequence: 0
source 0 - assert 1763323022.000004203, sequence: 2231 - clear  0.000000000, sequence: 0
source 0 - assert 1763323023.000003986, sequence: 2232 - clear  0.000000000, sequence: 0
source 0 - assert 1763323024.000000866, sequence: 2233 - clear  0.000000000, sequence: 0
source 0 - assert 1763323025.000003405, sequence: 2234 - clear  0.000000000, sequence: 0
source 0 - assert 1763323026.000002239, sequence: 2235 - clear  0.000000000, sequence: 0
source 0 - assert 1763323027.000005266, sequence: 2236 - clear  0.000000000, sequence: 0
source 0 - assert 1763323028.000002138, sequence: 2237 - clear  0.000000000, sequence: 0
source 0 - assert 1763323029.000002704, sequence: 2238 - clear  0.000000000, sequence: 0
source 0 - assert 1763323030.000004060, sequence: 2239 - clear  0.000000000, sequence: 0
source 0 - assert 1763323031.000000891, sequence: 2240 - clear  0.000000000, sequence: 0
source 0 - assert 1763323032.000002482, sequence: 2241 - clear  0.000000000, sequence: 0
source 0 - assert 1763323033.000001305, sequence: 2242 - clear  0.000000000, sequence: 0
source 0 - assert 1763323034.000003613, sequence: 2243 - clear  0.000000000, sequence: 0
source 0 - assert 1763323035.000002612, sequence: 2244 - clear  0.000000000, sequence: 0
source 0 - assert 1763323035.999997780, sequence: 2245 - clear  0.000000000, sequence: 0
source 0 - assert 1763323037.000000817, sequence: 2246 - clear  0.000000000, sequence: 0
source 0 - assert 1763323038.000001265, sequence: 2247 - clear  0.000000000, sequence: 0
source 0 - assert 1763323039.000002228, sequence: 2248 - clear  0.000000000, sequence: 0
source 0 - assert 1763323040.000002661, sequence: 2249 - clear  0.000000000, sequence: 0
source 0 - assert 1763323041.000002246, sequence: 2250 - clear  0.000000000, sequence: 0
source 0 - assert 1763323042.000000295, sequence: 2251 - clear  0.000000000, sequence: 0
source 0 - assert 1763323043.000000260, sequence: 2252 - clear  0.000000000, sequence: 0
source 0 - assert 1763323044.000002427, sequence: 2253 - clear  0.000000000, sequence: 0
source 0 - assert 1763323045.000006048, sequence: 2254 - clear  0.000000000, sequence: 0
source 0 - assert 1763323045.999999875, sequence: 2255 - clear  0.000000000, sequence: 0
source 0 - assert 1763323046.999998574, sequence: 2256 - clear  0.000000000, sequence: 0
source 0 - assert 1763323047.999999489, sequence: 2257 - clear  0.000000000, sequence: 0
source 0 - assert 1763323049.000003701, sequence: 2258 - clear  0.000000000, sequence: 0
source 0 - assert 1763323050.000007148, sequence: 2259 - clear  0.000000000, sequence: 0
source 0 - assert 1763323051.000004462, sequence: 2260 - clear  0.000000000, sequence: 0
source 0 - assert 1763323052.000003173, sequence: 2261 - clear  0.000000000, sequence: 0
source 0 - assert 1763323052.999999965, sequence: 2262 - clear  0.000000000, sequence: 0
source 0 - assert 1763323053.999997590, sequence: 2263 - clear  0.000000000, sequence: 0
source 0 - assert 1763323055.000004197, sequence: 2264 - clear  0.000000000, sequence: 0
source 0 - assert 1763323056.000001375, sequence: 2265 - clear  0.000000000, sequence: 0
source 0 - assert 1763323057.000002371, sequence: 2266 - clear  0.000000000, sequence: 0
source 0 - assert 1763323058.000001985, sequence: 2267 - clear  0.000000000, sequence: 0
source 0 - assert 1763323059.000000200, sequence: 2268 - clear  0.000000000, sequence: 0
source 0 - assert 1763323060.000003860, sequence: 2269 - clear  0.000000000, sequence: 0
source 0 - assert 1763323061.000002904, sequence: 2270 - clear  0.000000000, sequence: 0
source 0 - assert 1763323061.999999330, sequence: 2271 - clear  0.000000000, sequence: 0
source 0 - assert 1763323062.999998924, sequence: 2272 - clear  0.000000000, sequence: 0
source 0 - assert 1763323064.000001148, sequence: 2273 - clear  0.000000000, sequence: 0
source 0 - assert 1763323065.000005518, sequence: 2274 - clear  0.000000000, sequence: 0
source 0 - assert 1763323066.000001004, sequence: 2275 - clear  0.000000000, sequence: 0
source 0 - assert 1763323067.000006929, sequence: 2276 - clear  0.000000000, sequence: 0
source 0 - assert 1763323067.999999203, sequence: 2277 - clear  0.000000000, sequence: 0
source 0 - assert 1763323069.000000733, sequence: 2278 - clear  0.000000000, sequence: 0
source 0 - assert 1763323070.000004413, sequence: 2279 - clear  0.000000000, sequence: 0
source 0 - assert 1763323071.000003128, sequence: 2280 - clear  0.000000000, sequence: 0
source 0 - assert 1763323072.000003878, sequence: 2281 - clear  0.000000000, sequence: 0
source 0 - assert 1763323072.999997450, sequence: 2282 - clear  0.000000000, sequence: 0
source 0 - assert 1763323073.999999917, sequence: 2283 - clear  0.000000000, sequence: 0
source 0 - assert 1763323075.000005554, sequence: 2284 - clear  0.000000000, sequence: 0
source 0 - assert 1763323076.000005327, sequence: 2285 - clear  0.000000000, sequence: 0
source 0 - assert 1763323077.000001964, sequence: 2286 - clear  0.000000000, sequence: 0
source 0 - assert 1763323077.999997792, sequence: 2287 - clear  0.000000000, sequence: 0
source 0 - assert 1763323079.000003848, sequence: 2288 - clear  0.000000000, sequence: 0
source 0 - assert 1763323080.000004953, sequence: 2289 - clear  0.000000000, sequence: 0
source 0 - assert 1763323081.000007505, sequence: 2290 - clear  0.000000000, sequence: 0
source 0 - assert 1763323082.000002542, sequence: 2291 - clear  0.000000000, sequence: 0
source 0 - assert 1763323083.000004457, sequence: 2292 - clear  0.000000000, sequence: 0
source 0 - assert 1763323084.000002529, sequence: 2293 - clear  0.000000000, sequence: 0
source 0 - assert 1763323085.000003799, sequence: 2294 - clear  0.000000000, sequence: 0
source 0 - assert 1763323085.999999184, sequence: 2295 - clear  0.000000000, sequence: 0
source 0 - assert 1763323087.000001547, sequence: 2296 - clear  0.000000000, sequence: 0
source 0 - assert 1763323087.999999271, sequence: 2297 - clear  0.000000000, sequence: 0
source 0 - assert 1763323089.000003986, sequence: 2298 - clear  0.000000000, sequence: 0
source 0 - assert 1763323090.000006239, sequence: 2299 - clear  0.000000000, sequence: 0
source 0 - assert 1763323091.000002781, sequence: 2300 - clear  0.000000000, sequence: 0
