trying PPS source "/dev/pps0"
found PPS source "/dev/pps0"
ok, found 1 source(s), now start fetching data...
source 0 - assert 1763322923.999964620, sequence: 1646 - clear  0.000000000, sequence: 0
source 0 - assert 1763322924.999962957, sequence: 1647 - clear  0.000000000, sequence: 0
source 0 - assert 1763322925.999963337, sequence: 1648 - clear  0.000000000, sequence: 0
source 0 - assert 1763322926.999964826, sequence: 1649 - clear  0.000000000, sequence: 0
source 0 - assert 1763322927.999963577, sequence: 1650 - clear  0.000000000, sequence: 0
source 0 - assert 1763322928.999963938, sequence: 1651 - clear  0.000000000, sequence: 0
source 0 - assert 1763322929.999962930, sequence: 1652 - clear  0.000000000, sequence: 0
source 0 - assert 1763322930.999969514, sequence: 1653 - clear  0.000000000, sequence: 0
source 0 - assert 1763322931.999964822, sequence: 1654 - clear  0.000000000, sequence: 0
source 0 - assert 1763322932.999962191, sequence: 1655 - clear  0.000000000, sequence: 0
source 0 - assert 1763322933.999958865, sequence: 1656 - clear  0.000000000, sequence: 0
source 0 - assert 1763322934.999960914, sequence: 1657 - clear  0.000000000, sequence: 0
source 0 - assert 1763322935.999962094, sequence: 1658 - clear  0.000000000, sequence: 0
source 0 - assert 1763322936.999962721, sequence: 1659 - clear  0.000000000, sequence: 0
source 0 - assert 1763322937.999963852, sequence: 1660 - clear  0.000000000, sequence: 0
source 0 - assert 1763322938.999963543, sequence: 1661 - clear  0.000000000, sequence: 0
source 0 - assert 1763322939.999963609, sequence: 1662 - clear  0.000000000, sequence: 0
source 0 - assert 1763322940.999965210, sequence: 1663 - clear  0.000000000, sequence: 0
source 0 - assert 1763322941.999963881, sequence: 1664 - clear  0.000000000, sequence: 0
source 0 - assert 1763322942.999965484, sequence: 1665 - clear  0.000000000, sequence: 0
source 0 - assert 1763322943.999959421, sequence: 1666 - clear  0.000000000, sequence: 0
source 0 - assert 1763322944.999962400, sequence: 1667 - clear  0.000000000, sequence: 0
source 0 - assert 1763322945.999963798, sequence: 1668 - clear  0.000000000, sequence: 0
source 0 - assert 1763322946.999962853, sequence: 1669 - clear  0.000000000, sequence: 0
source 0 - assert 1763322947.999962506, sequence: 1670 - clear  0.000000000, sequence: 0
source 0 - assert 1763322948.999963281, sequence: 1671 - clear  0.000000000, sequence: 0
source 0 - assert 1763322949.999963966, sequence: 1672 - clear  0.000000000, sequence: 0
source 0 - assert 1763322950.999964645, sequence: 1673 - clear  0.000000000, sequence: 0
source 0 - assert 1763322951.999963377, sequence: 1674 - clear  0.000000000, sequence: 0
source 0 - assert 1763322952.999963095, sequence: 1675 - clear  0.000000000, sequence: 0
source 0 - assert 1763322953.999964479, sequence: 1676 - clear  0.000000000, sequence: 0
source 0 - assert 1763322954.999962464, sequence: 1677 - clear  0.000000000, sequence: 0
source 0 - assert 1763322955.999962498, sequence: 1678 - clear  0.000000000, sequence: 0
source 0 - assert 1763322956.999960796, sequence: 1679 - clear  0.000000000, sequence: 0
source 0 - assert 1763322957.999963221, sequence: 1680 - clear  0.000000000, sequence: 0
source 0 - assert 1763322958.999962869, sequence: 1681 - clear  0.000000000, sequence: 0
source 0 - assert 1763322959.999962867, sequence: 1682 - clear  0.000000000, sequence: 0
source 0 - assert 1763322960.999962656, sequence: 1683 - clear  0.000000000, sequence: 0
source 0 - assert 1763322961.999963757, sequence: 1684 - clear  0.000000000, sequence: 0
source 0 - assert 1763322962.999963705, sequence: 1685 - clear  0.000000000, sequence: 0
source 0 - assert 1763322963.999963431, sequence: 1686 - clear  0.000000000, sequence: 0
source 0 - assert 1763322964.999963788, sequence: 1687 - clear  0.000000000, sequence: 0
source 0 - assert 1763322965.999963157, sequence: 1688 - clear  0.000000000, sequence: 0
source 0 - assert 1763322966.999962890, sequence: 1689 - clear  0.000000000, sequence: 0
source 0 - assert 1763322967.999963864, sequence: 1690 - clear  0.000000000, sequence: 0
source 0 - assert 1763322968.999962310, sequence: 1691 - clear  0.000000000, sequence: 0
source 0 - assert 1763322969.999958657, sequence: 1692 - clear  0.000000000, sequence: 0
source 0 - assert 1763322970.999963330, sequence: 1693 - clear  0.000000000, sequence: 0
source 0 - assert 1763322971.999963119, sequence: 1694 - clear  0.000000000, sequence: 0
source 0 - assert 1763322972.999963240, sequence: 1695 - clear  0.000000000, sequence: 0
source 0 - assert 1763322973.999964192, sequence: 1696 - clear  0.000000000, sequence: 0
source 0 - assert 1763322974.999962850, sequence: 1697 - clear  0.000000000, sequence: 0
source 0 - assert 1763322975.999963940, sequence: 1698 - clear  0.000000000, sequence: 0
source 0 - assert 1763322976.999963374, sequence: 1699 - clear  0.000000000, sequence: 0
source 0 - assert 1763322977.999963469, sequence: 1700 - clear  0.000000000, sequence: 0
source 0 - assert 1763322978.999964465, sequence: 1701 - clear  0.000000000, sequence: 0
source 0 - assert 1763322979.999962226, sequence: 1702 - clear  0.000000000, sequence: 0
source 0 - assert 1763322980.999963542, sequence: 1703 - clear  0.000000000, sequence: 0
source 0 - assert 1763322981.999963916, sequence: 1704 - clear  0.000000000, sequence: 0
source 0 - assert 1763322982.999962361, sequence: 1705 - clear  0.000000000, sequence: 0
source 0 - assert 1763322983.999963409, sequence: 1706 - clear  0.000000000, sequence: 0
source 0 - assert 1763322984.999962153, sequence: 1707 - clear  0.000000000, sequence: 0
source 0 - assert 1763322985.999962215, sequence: 1708 - clear  0.000000000, sequence: 0
source 0 - assert 1763322986.999964262, sequence: 1709 - clear  0.000000000, sequence: 0
source 0 - assert 1763322987.999963285, sequence: 1710 - clear  0.000000000, sequence: 0
source 0 - assert 1763322988.999962656, sequence: 1711 - clear  0.000000000, sequence: 0
source 0 - assert 1763322989.999963437, sequence: 1712 - clear  0.000000000, sequence: 0
source 0 - assert 1763322990.999964432, sequence: 1713 - clear  0.000000000, sequence: 0
source 0 - assert 1763322991.999963795, sequence: 1714 - clear  0.000000000, sequence: 0
source 0 - assert 1763322992.999963514, sequence: 1715 - clear  0.000000000, sequence: 0
source 0 - assert 1763322993.999962587, sequence: 1716 - clear  0.000000000, sequence: 0
source 0 - assert 1763322994.999963011, sequence: 1717 - clear  0.000000000, sequence: 0
source 0 - assert 1763322995.999958724, sequence: 1718 - clear  0.000000000, sequence: 0
