trying PPS source "/dev/pps0"
found PPS source "/dev/pps0"
ok, found 1 source(s), now start fetching data...
source 0 - assert 1763409831.000010713, sequence: 12603 - clear  0.000000000, sequence: 0
source 0 - assert 1763409832.000010264, sequence: 12604 - clear  0.000000000, sequence: 0
source 0 - assert 1763409833.000011405, sequence: 12605 - clear  0.000000000, sequence: 0
source 0 - assert 1763409834.000011237, sequence: 12606 - clear  0.000000000, sequence: 0
source 0 - assert 1763409835.000011085, sequence: 12607 - clear  0.000000000, sequence: 0
source 0 - assert 1763409836.000011520, sequence: 12608 - clear  0.000000000, sequence: 0
source 0 - assert 1763409837.000011386, sequence: 12609 - clear  0.000000000, sequence: 0
source 0 - assert 1763409838.000012225, sequence: 12610 - clear  0.000000000, sequence: 0
source 0 - assert 1763409839.000013053, sequence: 12611 - clear  0.000000000, sequence: 0
source 0 - assert 1763409840.000017730, sequence: 12612 - clear  0.000000000, sequence: 0
source 0 - assert 1763409841.000016816, sequence: 12613 - clear  0.000000000, sequence: 0
source 0 - assert 1763409842.000014143, sequence: 12614 - clear  0.000000000, sequence: 0
source 0 - assert 1763409843.000011688, sequence: 12615 - clear  0.000000000, sequence: 0
source 0 - assert 1763409844.000012125, sequence: 12616 - clear  0.000000000, sequence: 0
source 0 - assert 1763409845.000014087, sequence: 12617 - clear  0.000000000, sequence: 0
source 0 - assert 1763409846.000013783, sequence: 12618 - clear  0.000000000, sequence: 0
source 0 - assert 1763409847.000013793, sequence: 12619 - clear  0.000000000, sequence: 0
source 0 - assert 1763409848.000013352, sequence: 12620 - clear  0.000000000, sequence: 0
source 0 - assert 1763409849.000014546, sequence: 12621 - clear  0.000000000, sequence: 0
source 0 - assert 1763409850.000015822, sequence: 12622 - clear  0.000000000, sequence: 0
source 0 - assert 1763409851.000009223, sequence: 12623 - clear  0.000000000, sequence: 0
source 0 - assert 1763409852.000038770, sequence: 12624 - clear  0.000000000, sequence: 0
source 0 - assert 1763409853.000014491, sequence: 12625 - clear  0.000000000, sequence: 0
source 0 - assert 1763409854.000014299, sequence: 12626 - clear  0.000000000, sequence: 0
source 0 - assert 1763409855.000013532, sequence: 12627 - clear  0.000000000, sequence: 0
source 0 - assert 1763409856.000012638, sequence: 12628 - clear  0.000000000, sequence: 0
source 0 - assert 1763409857.000014465, sequence: 12629 - clear  0.000000000, sequence: 0
source 0 - assert 1763409858.000013597, sequence: 12630 - clear  0.000000000, sequence: 0
source 0 - assert 1763409859.000012794, sequence: 12631 - clear  0.000000000, sequence: 0
source 0 - assert 1763409860.000013042, sequence: 12632 - clear  0.000000000, sequence: 0
source 0 - assert 1763409861.000013201, sequence: 12633 - clear  0.000000000, sequence: 0
source 0 - assert 1763409862.000013722, sequence: 12634 - clear  0.000000000, sequence: 0
source 0 - assert 1763409863.000012950, sequence: 12635 - clear  0.000000000, sequence: 0
source 0 - assert 1763409864.000014093, sequence: 12636 - clear  0.000000000, sequence: 0
source 0 - assert 1763409865.000013796, sequence: 12637 - clear  0.000000000, sequence: 0
source 0 - assert 1763409866.000012998, sequence: 12638 - clear  0.000000000, sequence: 0
source 0 - assert 1763409867.000013360, sequence: 12639 - clear  0.000000000, sequence: 0
source 0 - assert 1763409868.000014210, sequence: 12640 - clear  0.000000000, sequence: 0
source 0 - assert 1763409869.000014626, sequence: 12641 - clear  0.000000000, sequence: 0
source 0 - assert 1763409870.000015154, sequence: 12642 - clear  0.000000000, sequence: 0
source 0 - assert 1763409871.000014076, sequence: 12643 - clear  0.000000000, sequence: 0
source 0 - assert 1763409872.000015610, sequence: 12644 - clear  0.000000000, sequence: 0
source 0 - assert 1763409873.000014422, sequence: 12645 - clear  0.000000000, sequence: 0
source 0 - assert 1763409874.000014050, sequence: 12646 - clear  0.000000000, sequence: 0
source 0 - assert 1763409875.000013899, sequence: 12647 - clear  0.000000000, sequence: 0
source 0 - assert 1763409876.000015168, sequence: 12648 - clear  0.000000000, sequence: 0
source 0 - assert 1763409877.000009802, sequence: 12649 - clear  0.000000000, sequence: 0
source 0 - assert 1763409878.000013848, sequence: 12650 - clear  0.000000000, sequence: 0
source 0 - assert 1763409879.000014285, sequence: 12651 - clear  0.000000000, sequence: 0
source 0 - assert 1763409880.000016134, sequence: 12652 - clear  0.000000000, sequence: 0
source 0 - assert 1763409881.000015202, sequence: 12653 - clear  0.000000000, sequence: 0
source 0 - assert 1763409882.000014503, sequence: 12654 - clear  0.000000000, sequence: 0
source 0 - assert 1763409883.000015350, sequence: 12655 - clear  0.000000000, sequence: 0
source 0 - assert 1763409884.000015353, sequence: 12656 - clear  0.000000000, sequence: 0
source 0 - assert 1763409885.000014654, sequence: 12657 - clear  0.000000000, sequence: 0
source 0 - assert 1763409886.000014312, sequence: 12658 - clear  0.000000000, sequence: 0
source 0 - assert 1763409887.000015500, sequence: 12659 - clear  0.000000000, sequence: 0
source 0 - assert 1763409888.000015060, sequence: 12660 - clear  0.000000000, sequence: 0
source 0 - assert 1763409889.000015415, sequence: 12661 - clear  0.000000000, sequence: 0
source 0 - assert 1763409890.000015986, sequence: 12662 - clear  0.000000000, sequence: 0
source 0 - assert 1763409891.000015425, sequence: 12663 - clear  0.000000000, sequence: 0
source 0 - assert 1763409892.000015895, sequence: 12664 - clear  0.000000000, sequence: 0
source 0 - assert 1763409893.000015157, sequence: 12665 - clear  0.000000000, sequence: 0
source 0 - assert 1763409894.000015283, sequence: 12666 - clear  0.000000000, sequence: 0
source 0 - assert 1763409895.000016081, sequence: 12667 - clear  0.000000000, sequence: 0
source 0 - assert 1763409896.000015870, sequence: 12668 - clear  0.000000000, sequence: 0
source 0 - assert 1763409897.000015253, sequence: 12669 - clear  0.000000000, sequence: 0
source 0 - assert 1763409898.000016429, sequence: 12670 - clear  0.000000000, sequence: 0
source 0 - assert 1763409899.000021183, sequence: 12671 - clear  0.000000000, sequence: 0
source 0 - assert 1763409900.000025919, sequence: 12672 - clear  0.000000000, sequence: 0
source 0 - assert 1763409901.000023009, sequence: 12673 - clear  0.000000000, sequence: 0
source 0 - assert 1763409902.000019772, sequence: 12674 - clear  0.000000000, sequence: 0
source 0 - assert 1763409903.000014157, sequence: 12675 - clear  0.000000000, sequence: 0
source 0 - assert 1763409904.000020570, sequence: 12676 - clear  0.000000000, sequence: 0
source 0 - assert 1763409905.000020301, sequence: 12677 - clear  0.000000000, sequence: 0
source 0 - assert 1763409906.000020831, sequence: 12678 - clear  0.000000000, sequence: 0
source 0 - assert 1763409907.000020781, sequence: 12679 - clear  0.000000000, sequence: 0
source 0 - assert 1763409908.000020511, sequence: 12680 - clear  0.000000000, sequence: 0
source 0 - assert 1763409909.000030967, sequence: 12681 - clear  0.000000000, sequence: 0
source 0 - assert 1763409910.000029964, sequence: 12682 - clear  0.000000000, sequence: 0
source 0 - assert 1763409911.000025341, sequence: 12683 - clear  0.000000000, sequence: 0
source 0 - assert 1763409912.000024655, sequence: 12684 - clear  0.000000000, sequence: 0
source 0 - assert 1763409913.000024893, sequence: 12685 - clear  0.000000000, sequence: 0
source 0 - assert 1763409914.000019332, sequence: 12686 - clear  0.000000000, sequence: 0
source 0 - assert 1763409915.000024601, sequence: 12687 - clear  0.000000000, sequence: 0
source 0 - assert 1763409916.000021561, sequence: 12688 - clear  0.000000000, sequence: 0
source 0 - assert 1763409917.000024955, sequence: 12689 - clear  0.000000000, sequence: 0
source 0 - assert 1763409918.000025340, sequence: 12690 - clear  0.000000000, sequence: 0
source 0 - assert 1763409919.000027342, sequence: 12691 - clear  0.000000000, sequence: 0
source 0 - assert 1763409920.000030262, sequence: 12692 - clear  0.000000000, sequence: 0
source 0 - assert 1763409921.000027454, sequence: 12693 - clear  0.000000000, sequence: 0
source 0 - assert 1763409922.000027690, sequence: 12694 - clear  0.000000000, sequence: 0
source 0 - assert 1763409923.000025756, sequence: 12695 - clear  0.000000000, sequence: 0
source 0 - assert 1763409924.000027120, sequence: 12696 - clear  0.000000000, sequence: 0
source 0 - assert 1763409925.000029393, sequence: 12697 - clear  0.000000000, sequence: 0
source 0 - assert 1763409926.000028315, sequence: 12698 - clear  0.000000000, sequence: 0
source 0 - assert 1763409927.000027547, sequence: 12699 - clear  0.000000000, sequence: 0
source 0 - assert 1763409928.000026352, sequence: 12700 - clear  0.000000000, sequence: 0
source 0 - assert 1763409929.000022288, sequence: 12701 - clear  0.000000000, sequence: 0
source 0 - assert 1763409930.000027920, sequence: 12702 - clear  0.000000000, sequence: 0
source 0 - assert 1763409931.000027825, sequence: 12703 - clear  0.000000000, sequence: 0
source 0 - assert 1763409932.000028623, sequence: 12704 - clear  0.000000000, sequence: 0
source 0 - assert 1763409933.000028383, sequence: 12705 - clear  0.000000000, sequence: 0
source 0 - assert 1763409934.000030177, sequence: 12706 - clear  0.000000000, sequence: 0
source 0 - assert 1763409935.000032870, sequence: 12707 - clear  0.000000000, sequence: 0
source 0 - assert 1763409936.000025404, sequence: 12708 - clear  0.000000000, sequence: 0
source 0 - assert 1763409937.000030217, sequence: 12709 - clear  0.000000000, sequence: 0
source 0 - assert 1763409938.000047186, sequence: 12710 - clear  0.000000000, sequence: 0
source 0 - assert 1763409939.000030426, sequence: 12711 - clear  0.000000000, sequence: 0
source 0 - assert 1763409940.000032407, sequence: 12712 - clear  0.000000000, sequence: 0
source 0 - assert 1763409941.000032351, sequence: 12713 - clear  0.000000000, sequence: 0
source 0 - assert 1763409942.000030110, sequence: 12714 - clear  0.000000000, sequence: 0
source 0 - assert 1763409943.000032201, sequence: 12715 - clear  0.000000000, sequence: 0
source 0 - assert 1763409944.000047776, sequence: 12716 - clear  0.000000000, sequence: 0
