trying PPS source "/dev/pps0"
found PPS source "/dev/pps0"
ok, found 1 source(s), now start fetching data...
source 0 - assert 1763410573.000010573, sequence: 13432 - clear  0.000000000, sequence: 0
source 0 - assert 1763410574.000004659, sequence: 13433 - clear  0.000000000, sequence: 0
source 0 - assert 1763410575.000003212, sequence: 13434 - clear  0.000000000, sequence: 0
source 0 - assert 1763410576.000002210, sequence: 13435 - clear  0.000000000, sequence: 0
source 0 - assert 1763410577.000008247, sequence: 13436 - clear  0.000000000, sequence: 0
source 0 - assert 1763410578.000004418, sequence: 13437 - clear  0.000000000, sequence: 0
source 0 - assert 1763410579.000006495, sequence: 13438 - clear  0.000000000, sequence: 0
source 0 - assert 1763410580.000011063, sequence: 13439 - clear  0.000000000, sequence: 0
source 0 - assert 1763410581.000006234, sequence: 13440 - clear  0.000000000, sequence: 0
source 0 - assert 1763410582.000003455, sequence: 13441 - clear  0.000000000, sequence: 0
source 0 - assert 1763410583.000006995, sequence: 13442 - clear  0.000000000, sequence: 0
source 0 - assert 1763410584.000005636, sequence: 13443 - clear  0.000000000, sequence: 0
source 0 - assert 1763410585.000006164, sequence: 13444 - clear  0.000000000, sequence: 0
source 0 - assert 1763410586.000005450, sequence: 13445 - clear  0.000000000, sequence: 0
source 0 - assert 1763410587.000008534, sequence: 13446 - clear  0.000000000, sequence: 0
source 0 - assert 1763410588.000003113, sequence: 13447 - clear  0.000000000, sequence: 0
source 0 - assert 1763410589.000003934, sequence: 13448 - clear  0.000000000, sequence: 0
source 0 - assert 1763410590.000008094, sequence: 13449 - clear  0.000000000, sequence: 0
source 0 - assert 1763410591.000005730, sequence: 13450 - clear  0.000000000, sequence: 0
source 0 - assert 1763410592.000006451, sequence: 13451 - clear  0.000000000, sequence: 0
source 0 - assert 1763410593.000004903, sequence: 13452 - clear  0.000000000, sequence: 0
source 0 - assert 1763410594.000011160, sequence: 13453 - clear  0.000000000, sequence: 0
source 0 - assert 1763410595.000005791, sequence: 13454 - clear  0.000000000, sequence: 0
source 0 - assert 1763410596.000009072, sequence: 13455 - clear  0.000000000, sequence: 0
source 0 - assert 1763410597.000003121, sequence: 13456 - clear  0.000000000, sequence: 0
source 0 - assert 1763410598.000004920, sequence: 13457 - clear  0.000000000, sequence: 0
source 0 - assert 1763410599.000007964, sequence: 13458 - clear  0.000000000, sequence: 0
source 0 - assert 1763410600.000002134, sequence: 13459 - clear  0.000000000, sequence: 0
source 0 - assert 1763410601.000005923, sequence: 13460 - clear  0.000000000, sequence: 0
source 0 - assert 1763410602.000005617, sequence: 13461 - clear  0.000000000, sequence: 0
source 0 - assert 1763410603.000005077, sequence: 13462 - clear  0.000000000, sequence: 0
source 0 - assert 1763410604.000007816, sequence: 13463 - clear  0.000000000, sequence: 0
source 0 - assert 1763410605.000005230, sequence: 13464 - clear  0.000000000, sequence: 0
source 0 - assert 1763410606.000007538, sequence: 13465 - clear  0.000000000, sequence: 0
source 0 - assert 1763410607.000008174, sequence: 13466 - clear  0.000000000, sequence: 0
source 0 - assert 1763410608.000003251, sequence: 13467 - clear  0.000000000, sequence: 0
source 0 - assert 1763410609.000007087, sequence: 13468 - clear  0.000000000, sequence: 0
