trying PPS source "/dev/pps0"
found PPS source "/dev/pps0"
ok, found 1 source(s), now start fetching data...
source 0 - assert 1763327797.000009951, sequence: 6427 - clear  0.000000000, sequence: 0
source 0 - assert 1763327798.001525604, sequence: 6428 - clear  0.000000000, sequence: 0
source 0 - assert 1763327799.003981772, sequence: 6429 - clear  0.000000000, sequence: 0
source 0 - assert 1763327800.006588843, sequence: 6430 - clear  0.000000000, sequence: 0
source 0 - assert 1763327801.009058098, sequence: 6431 - clear  0.000000000, sequence: 0
source 0 - assert 1763327802.011346751, sequence: 6432 - clear  0.000000000, sequence: 0
source 0 - assert 1763327803.014055026, sequence: 6433 - clear  0.000000000, sequence: 0
source 0 - assert 1763327804.007313326, sequence: 6434 - clear  0.000000000, sequence: 0
source 0 - assert 1763327805.003328411, sequence: 6435 - clear  0.000000000, sequence: 0
source 0 - assert 1763327806.003779706, sequence: 6436 - clear  0.000000000, sequence: 0
source 0 - assert 1763327807.005949538, sequence: 6437 - clear  0.000000000, sequence: 0
source 0 - assert 1763327808.009058037, sequence: 6438 - clear  0.000000000, sequence: 0
source 0 - assert 1763327809.011949661, sequence: 6439 - clear  0.000000000, sequence: 0
source 0 - assert 1763327810.014179874, sequence: 6440 - clear  0.000000000, sequence: 0
source 0 - assert 1763327811.016509251, sequence: 6441 - clear  0.000000000, sequence: 0
source 0 - assert 1763327812.018737598, sequence: 6442 - clear  0.000000000, sequence: 0
source 0 - assert 1763327813.020638536, sequence: 6443 - clear  0.000000000, sequence: 0
source 0 - assert 1763327814.022616016, sequence: 6444 - clear  0.000000000, sequence: 0
source 0 - assert 1763327815.024666136, sequence: 6445 - clear  0.000000000, sequence: 0
source 0 - assert 1763327816.026606223, sequence: 6446 - clear  0.000000000, sequence: 0
source 0 - assert 1763327817.028557305, sequence: 6447 - clear  0.000000000, sequence: 0
source 0 - assert 1763327818.030528040, sequence: 6448 - clear  0.000000000, sequence: 0
source 0 - assert 1763327819.032452211, sequence: 6449 - clear  0.000000000, sequence: 0
source 0 - assert 1763327820.034471150, sequence: 6450 - clear  0.000000000, sequence: 0
source 0 - assert 1763327821.036529046, sequence: 6451 - clear  0.000000000, sequence: 0
source 0 - assert 1763327822.038641053, sequence: 6452 - clear  0.000000000, sequence: 0
source 0 - assert 1763327823.040672346, sequence: 6453 - clear  0.000000000, sequence: 0
source 0 - assert 1763327824.042596350, sequence: 6454 - clear  0.000000000, sequence: 0
source 0 - assert 1763327825.044494929, sequence: 6455 - clear  0.000000000, sequence: 0
source 0 - assert 1763327826.046565288, sequence: 6456 - clear  0.000000000, sequence: 0
source 0 - assert 1763327827.048637428, sequence: 6457 - clear  0.000000000, sequence: 0
source 0 - assert 1763327828.050655799, sequence: 6458 - clear  0.000000000, sequence: 0
source 0 - assert 1763327829.052647301, sequence: 6459 - clear  0.000000000, sequence: 0
