trying PPS source "/dev/pps0"
found PPS source "/dev/pps0"
ok, found 1 source(s), now start fetching data...
source 0 - assert 1763327797.000002932, sequence: 7006 - clear  0.000000000, sequence: 0
source 0 - assert 1763327798.000004365, sequence: 7007 - clear  0.000000000, sequence: 0
source 0 - assert 1763327799.000001240, sequence: 7008 - clear  0.000000000, sequence: 0
source 0 - assert 1763327799.999996896, sequence: 7009 - clear  0.000000000, sequence: 0
source 0 - assert 1763327801.000002623, sequence: 7010 - clear  0.000000000, sequence: 0
source 0 - assert 1763327802.000002498, sequence: 7011 - clear  0.000000000, sequence: 0
source 0 - assert 1763327803.000003500, sequence: 7012 - clear  0.000000000, sequence: 0
source 0 - assert 1763327804.000002680, sequence: 7013 - clear  0.000000000, sequence: 0
source 0 - assert 1763327805.000004138, sequence: 7014 - clear  0.000000000, sequence: 0
source 0 - assert 1763327806.000003162, sequence: 7015 - clear  0.000000000, sequence: 0
source 0 - assert 1763327807.000004539, sequence: 7016 - clear  0.000000000, sequence: 0
source 0 - assert 1763327808.000002965, sequence: 7017 - clear  0.000000000, sequence: 0
source 0 - assert 1763327809.000002354, sequence: 7018 - clear  0.000000000, sequence: 0
source 0 - assert 1763327810.000002791, sequence: 7019 - clear  0.000000000, sequence: 0
source 0 - assert 1763327811.000002459, sequence: 7020 - clear  0.000000000, sequence: 0
source 0 - assert 1763327812.000005256, sequence: 7021 - clear  0.000000000, sequence: 0
source 0 - assert 1763327813.000004808, sequence: 7022 - clear  0.000000000, sequence: 0
source 0 - assert 1763327814.000002644, sequence: 7023 - clear  0.000000000, sequence: 0
source 0 - assert 1763327814.999999586, sequence: 7024 - clear  0.000000000, sequence: 0
source 0 - assert 1763327816.000001456, sequence: 7025 - clear  0.000000000, sequence: 0
source 0 - assert 1763327817.000004428, sequence: 7026 - clear  0.000000000, sequence: 0
source 0 - assert 1763327818.000007002, sequence: 7027 - clear  0.000000000, sequence: 0
source 0 - assert 1763327819.000003324, sequence: 7028 - clear  0.000000000, sequence: 0
source 0 - assert 1763327820.000002984, sequence: 7029 - clear  0.000000000, sequence: 0
source 0 - assert 1763327821.000000666, sequence: 7030 - clear  0.000000000, sequence: 0
source 0 - assert 1763327822.000006082, sequence: 7031 - clear  0.000000000, sequence: 0
source 0 - assert 1763327823.000005094, sequence: 7032 - clear  0.000000000, sequence: 0
source 0 - assert 1763327824.000003911, sequence: 7033 - clear  0.000000000, sequence: 0
source 0 - assert 1763327825.000006733, sequence: 7034 - clear  0.000000000, sequence: 0
source 0 - assert 1763327826.000000784, sequence: 7035 - clear  0.000000000, sequence: 0
source 0 - assert 1763327826.999998416, sequence: 7036 - clear  0.000000000, sequence: 0
source 0 - assert 1763327828.000005451, sequence: 7037 - clear  0.000000000, sequence: 0
source 0 - assert 1763327829.000004094, sequence: 7038 - clear  0.000000000, sequence: 0
source 0 - assert 1763327830.000001107, sequence: 7039 - clear  0.000000000, sequence: 0
source 0 - assert 1763327831.000001340, sequence: 7040 - clear  0.000000000, sequence: 0
source 0 - assert 1763327832.000003543, sequence: 7041 - clear  0.000000000, sequence: 0
source 0 - assert 1763327833.000005576, sequence: 7042 - clear  0.000000000, sequence: 0
source 0 - assert 1763327834.000003976, sequence: 7043 - clear  0.000000000, sequence: 0
source 0 - assert 1763327835.000003867, sequence: 7044 - clear  0.000000000, sequence: 0
source 0 - assert 1763327836.000001734, sequence: 7045 - clear  0.000000000, sequence: 0
source 0 - assert 1763327837.000000941, sequence: 7046 - clear  0.000000000, sequence: 0
source 0 - assert 1763327838.000006535, sequence: 7047 - clear  0.000000000, sequence: 0
source 0 - assert 1763327839.000002033, sequence: 7048 - clear  0.000000000, sequence: 0
source 0 - assert 1763327840.000003038, sequence: 7049 - clear  0.000000000, sequence: 0
source 0 - assert 1763327841.000001811, sequence: 7050 - clear  0.000000000, sequence: 0
source 0 - assert 1763327842.000003572, sequence: 7051 - clear  0.000000000, sequence: 0
source 0 - assert 1763327843.000004080, sequence: 7052 - clear  0.000000000, sequence: 0
source 0 - assert 1763327844.000001226, sequence: 7053 - clear  0.000000000, sequence: 0
source 0 - assert 1763327845.000004151, sequence: 7054 - clear  0.000000000, sequence: 0
source 0 - assert 1763327846.000004827, sequence: 7055 - clear  0.000000000, sequence: 0
source 0 - assert 1763327847.000003443, sequence: 7056 - clear  0.000000000, sequence: 0
