ptp4l[618238.799]: selected /dev/ptp0 as PTP clock
ptp4l[618238.805]: port 1 (eth0): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[618238.808]: port 0 (/var/run/ptp4l): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[618238.810]: port 0 (/var/run/ptp4lro): INITIALIZING to LISTENING on INIT_COMPLETE
ptp4l[618238.853]: timeguard: registered, proxy_id=0x96f5611ace1d5f34

ptp4l[618238.855]: TG_CMD_SET_TIME InvokeCommand result: 0x0

ptp4l[618244.717]: port 1 (eth0): new foreign master 641c10.fffe.f12579-1
ptp4l[618246.134]: selected local clock 000000.fffe.049f06 as best master
ptp4l[618246.136]: TEE: InvokeCommand returned 0x0

ptp4l[618246.138]: TEE: InvokeCommand returned 0x0

ptp4l[618246.139]: TEE: DECIDE OK -> decided_state=4 (ps_out=4)

ptp4l[618248.563]: selected best master clock 641c10.fffe.f12579
ptp4l[618248.564]: TEE: InvokeCommand returned 0x0

ptp4l[618248.566]: TEE: InvokeCommand returned 0x0

ptp4l[618248.567]: TEE: DECIDE OK -> decided_state=9 (ps_out=9)

ptp4l[618248.569]: port 1 (eth0): LISTENING to UNCALIBRATED on RS_SLAVE
ptp4l[618441.889]: master offset  -68133852 s2 freq -32767999 path delay   1782829
ptp4l[618442.898]: master offset  -98752950 s2 freq -32767999 path delay   1782829
ptp4l[618443.888]: master offset -110452016 s2 freq -32767999 path delay   1630506
ptp4l[618444.873]: master offset  -87474248 s2 freq -32767999 path delay   1630506
ptp4l[618445.893]: master offset  -74067728 s2 freq -32767999 path delay   1630506
ptp4l[618446.920]: master offset  -32405186 s2 freq -32767999 path delay  -2911173
ptp4l[618447.964]: master offset  -40312872 s2 freq -32767999 path delay  -7279347
ptp4l[618448.974]: master offset   -7261774 s2 freq -16125339 path delay  -8316387
ptp4l[618449.999]: master offset   10072631 s2 freq -969466 path delay  -8316387
ptp4l[618451.012]: master offset  -35415496 s2 freq -32767999 path delay  -8250665
ptp4l[618451.994]: master offset    5520367 s2 freq -2499941 path delay  -8250665
ptp4l[618452.995]: master offset  -29328132 s2 freq -32767999 path delay  -6918237
ptp4l[618453.971]: master offset  -74620622 s2 freq -32767999 path delay  -3148585
ptp4l[618454.934]: master offset  -23780389 s2 freq -30144587 path delay  -3148585
ptp4l[618455.949]: master offset  -44076410 s2 freq -32767999 path delay  -3701234
ptp4l[618456.948]: master offset  -67764231 s2 freq -32767999 path delay  -4095619
ptp4l[618457.943]: master offset  -26749251 s2 freq -32767999 path delay  -4095619
ptp4l[618458.958]: master offset  -14814358 s2 freq -28312672 path delay  -4095619
ptp4l[618459.977]: master offset  -46493008 s2 freq -32767999 path delay  -4054510
ptp4l[618460.971]: master offset  -60566750 s2 freq -32767999 path delay  -4232399
ptp4l[618461.952]: master offset  -83799862 s2 freq -32767999 path delay  -4294044
ptp4l[618462.912]: master offset  -43379280 s2 freq -32767999 path delay  -4294044
ptp4l[618463.934]: master offset  -17317514 s2 freq -32767999 path delay  -4294044
ptp4l[618464.981]: master offset   25109605 s2 freq +7166983 path delay  -4294044
ptp4l[618466.028]: master offset   17413245 s2 freq +7003505 path delay  -4294044
ptp4l[618467.031]: master offset  -46541381 s2 freq -32767999 path delay  -1586900
ptp4l[618467.992]: master offset   -5610681 s2 freq -10796448 path delay  -1586900
ptp4l[618468.986]: master offset  -38351665 s2 freq -32767999 path delay  -1349055
ptp4l[618469.973]: master offset  -16803190 s2 freq -23672161 path delay  -4056199
ptp4l[618470.983]: master offset   27533701 s2 freq +15623773 path delay  -6777402
ptp4l[618472.015]: master offset   11629236 s2 freq +7979418 path delay  -6777402
ptp4l[618473.012]: master offset  -17747642 s2 freq -17908689 path delay   -488301
ptp4l[618474.004]: master offset   10163218 s2 freq +4677878 path delay  -6912136
