trying PPS source "/dev/pps0"
found PPS source "/dev/pps0"
ok, found 1 source(s), now start fetching data...
source 0 - assert 1763381168.000009846, sequence: 169391 - clear  0.000000000, sequence: 0
source 0 - assert 1763381169.000006134, sequence: 169392 - clear  0.000000000, sequence: 0
source 0 - assert 1763381170.000009916, sequence: 169393 - clear  0.000000000, sequence: 0
source 0 - assert 1763381171.000009157, sequence: 169394 - clear  0.000000000, sequence: 0
source 0 - assert 1763381172.000009819, sequence: 169395 - clear  0.000000000, sequence: 0
source 0 - assert 1763381172.985316072, sequence: 169396 - clear  0.000000000, sequence: 0
source 0 - assert 1763381174.043419347, sequence: 169397 - clear  0.000000000, sequence: 0
source 0 - assert 1763381175.155626414, sequence: 169398 - clear  0.000000000, sequence: 0
source 0 - assert 1763381176.285163980, sequence: 169399 - clear  0.000000000, sequence: 0
source 0 - assert 1763381177.427751214, sequence: 169400 - clear  0.000000000, sequence: 0
source 0 - assert 1763381178.553594396, sequence: 169401 - clear  0.000000000, sequence: 0
source 0 - assert 1763381179.624392232, sequence: 169402 - clear  0.000000000, sequence: 0
source 0 - assert 1763381180.643167904, sequence: 169403 - clear  0.000000000, sequence: 0
source 0 - assert 1763381181.634346919, sequence: 169404 - clear  0.000000000, sequence: 0
source 0 - assert 1763381182.588339345, sequence: 169405 - clear  0.000000000, sequence: 0
source 0 - assert 1763381183.624709867, sequence: 169406 - clear  0.000000000, sequence: 0
source 0 - assert 1763381184.653132265, sequence: 169407 - clear  0.000000000, sequence: 0
source 0 - assert 1763381185.688350348, sequence: 169408 - clear  0.000000000, sequence: 0
source 0 - assert 1763381186.662329531, sequence: 169409 - clear  0.000000000, sequence: 0
source 0 - assert 1763381187.646413528, sequence: 169410 - clear  0.000000000, sequence: 0
source 0 - assert 1763381188.672190368, sequence: 169411 - clear  0.000000000, sequence: 0
source 0 - assert 1763381189.662743736, sequence: 169412 - clear  0.000000000, sequence: 0
source 0 - assert 1763381190.632415108, sequence: 169413 - clear  0.000000000, sequence: 0
