trying PPS source "/dev/pps0"
found PPS source "/dev/pps0"
ok, found 1 source(s), now start fetching data...
source 0 - assert 1763381688.000010231, sequence: 20436 - clear  0.000000000, sequence: 0
source 0 - assert 1763381689.000004072, sequence: 20437 - clear  0.000000000, sequence: 0
source 0 - assert 1763381690.000004988, sequence: 20438 - clear  0.000000000, sequence: 0
source 0 - assert 1763381691.000001687, sequence: 20439 - clear  0.000000000, sequence: 0
source 0 - assert 1763381692.000007349, sequence: 20440 - clear  0.000000000, sequence: 0
source 0 - assert 1763381693.000011614, sequence: 20441 - clear  0.000000000, sequence: 0
source 0 - assert 1763381694.000010491, sequence: 20442 - clear  0.000000000, sequence: 0
source 0 - assert 1763381695.000004491, sequence: 20443 - clear  0.000000000, sequence: 0
source 0 - assert 1763381696.000005581, sequence: 20444 - clear  0.000000000, sequence: 0
source 0 - assert 1763381697.000008166, sequence: 20445 - clear  0.000000000, sequence: 0
source 0 - assert 1763381698.000003632, sequence: 20446 - clear  0.000000000, sequence: 0
source 0 - assert 1763381699.000009924, sequence: 20447 - clear  0.000000000, sequence: 0
source 0 - assert 1763381700.000004824, sequence: 20448 - clear  0.000000000, sequence: 0
source 0 - assert 1763381701.000007434, sequence: 20449 - clear  0.000000000, sequence: 0
source 0 - assert 1763381702.000006560, sequence: 20450 - clear  0.000000000, sequence: 0
source 0 - assert 1763381703.000006451, sequence: 20451 - clear  0.000000000, sequence: 0
source 0 - assert 1763381704.000009541, sequence: 20452 - clear  0.000000000, sequence: 0
source 0 - assert 1763381705.000010832, sequence: 20453 - clear  0.000000000, sequence: 0
source 0 - assert 1763381706.000010707, sequence: 20454 - clear  0.000000000, sequence: 0
source 0 - assert 1763381707.000007356, sequence: 20455 - clear  0.000000000, sequence: 0
source 0 - assert 1763381708.000009603, sequence: 20456 - clear  0.000000000, sequence: 0
source 0 - assert 1763381709.000009112, sequence: 20457 - clear  0.000000000, sequence: 0
source 0 - assert 1763381710.000007944, sequence: 20458 - clear  0.000000000, sequence: 0
source 0 - assert 1763381711.000009249, sequence: 20459 - clear  0.000000000, sequence: 0
source 0 - assert 1763381712.000003045, sequence: 20460 - clear  0.000000000, sequence: 0
