trying PPS source "/dev/pps0"
found PPS source "/dev/pps0"
ok, found 1 source(s), now start fetching data...
source 0 - assert 1763373082.000008575, sequence: 11830 - clear  0.000000000, sequence: 0
source 0 - assert 1763373083.000007357, sequence: 11831 - clear  0.000000000, sequence: 0
source 0 - assert 1763373084.000009110, sequence: 11832 - clear  0.000000000, sequence: 0
source 0 - assert 1763373085.000006536, sequence: 11833 - clear  0.000000000, sequence: 0
source 0 - assert 1763373086.000006346, sequence: 11834 - clear  0.000000000, sequence: 0
source 0 - assert 1763373087.000009372, sequence: 11835 - clear  0.000000000, sequence: 0
source 0 - assert 1763373088.000009385, sequence: 11836 - clear  0.000000000, sequence: 0
source 0 - assert 1763373089.000011883, sequence: 11837 - clear  0.000000000, sequence: 0
source 0 - assert 1763373090.000006826, sequence: 11838 - clear  0.000000000, sequence: 0
source 0 - assert 1763373091.000007461, sequence: 11839 - clear  0.000000000, sequence: 0
source 0 - assert 1763373092.000004086, sequence: 11840 - clear  0.000000000, sequence: 0
source 0 - assert 1763373093.000008921, sequence: 11841 - clear  0.000000000, sequence: 0
source 0 - assert 1763373094.000009525, sequence: 11842 - clear  0.000000000, sequence: 0
source 0 - assert 1763373095.000007647, sequence: 11843 - clear  0.000000000, sequence: 0
source 0 - assert 1763373096.000008479, sequence: 11844 - clear  0.000000000, sequence: 0
source 0 - assert 1763373097.000005980, sequence: 11845 - clear  0.000000000, sequence: 0
source 0 - assert 1763373098.000005891, sequence: 11846 - clear  0.000000000, sequence: 0
source 0 - assert 1763373099.000011635, sequence: 11847 - clear  0.000000000, sequence: 0
source 0 - assert 1763373100.000006855, sequence: 11848 - clear  0.000000000, sequence: 0
source 0 - assert 1763373101.000006039, sequence: 11849 - clear  0.000000000, sequence: 0
source 0 - assert 1763373102.000008337, sequence: 11850 - clear  0.000000000, sequence: 0
source 0 - assert 1763373103.000007124, sequence: 11851 - clear  0.000000000, sequence: 0
source 0 - assert 1763373104.000009684, sequence: 11852 - clear  0.000000000, sequence: 0
source 0 - assert 1763373105.000010071, sequence: 11853 - clear  0.000000000, sequence: 0
source 0 - assert 1763373106.000010330, sequence: 11854 - clear  0.000000000, sequence: 0
source 0 - assert 1763373107.000009881, sequence: 11855 - clear  0.000000000, sequence: 0
source 0 - assert 1763373108.000008008, sequence: 11856 - clear  0.000000000, sequence: 0
source 0 - assert 1763373109.000007717, sequence: 11857 - clear  0.000000000, sequence: 0
source 0 - assert 1763373110.000012378, sequence: 11858 - clear  0.000000000, sequence: 0
source 0 - assert 1763373111.000010806, sequence: 11859 - clear  0.000000000, sequence: 0
source 0 - assert 1763373112.000009060, sequence: 11860 - clear  0.000000000, sequence: 0
source 0 - assert 1763373113.000008452, sequence: 11861 - clear  0.000000000, sequence: 0
source 0 - assert 1763373114.000005752, sequence: 11862 - clear  0.000000000, sequence: 0
source 0 - assert 1763373115.000010495, sequence: 11863 - clear  0.000000000, sequence: 0
source 0 - assert 1763373116.000010572, sequence: 11864 - clear  0.000000000, sequence: 0
source 0 - assert 1763373117.000005866, sequence: 11865 - clear  0.000000000, sequence: 0
source 0 - assert 1763373118.000007422, sequence: 11866 - clear  0.000000000, sequence: 0
source 0 - assert 1763373119.000009795, sequence: 11867 - clear  0.000000000, sequence: 0
source 0 - assert 1763373120.000007787, sequence: 11868 - clear  0.000000000, sequence: 0
source 0 - assert 1763373121.000010919, sequence: 11869 - clear  0.000000000, sequence: 0
source 0 - assert 1763373122.000010500, sequence: 11870 - clear  0.000000000, sequence: 0
source 0 - assert 1763373123.000008744, sequence: 11871 - clear  0.000000000, sequence: 0
source 0 - assert 1763373124.000007586, sequence: 11872 - clear  0.000000000, sequence: 0
source 0 - assert 1763373125.000006591, sequence: 11873 - clear  0.000000000, sequence: 0
source 0 - assert 1763373126.000011836, sequence: 11874 - clear  0.000000000, sequence: 0
